,2Salon,Area util_s2,Bloque_s2,Capacidad_s2,Ext_s2,Fijo/Movil_s2,Movil Express_s2,Tipo Mobiliario_s2
3450,SD_805,"233,1",Sd,135.0,1119.0,Fijo,Si,Silla móvil y mesa fija
3451,,,,,,,,
3452,,,,,,,,
3453,,,,,,,,
3454,,,,,,,,
3455,,,,,,,,
3456,,,,,,,,
3457,,,,,,,,
3458,Q_405,"114,9",Q,70.0,nan,Fijo,SI,Silla móvil y mesa fija
3459,R_112,"83,2",R,77.0,nan,Fijo,No,Silla y superficie abatible fijas
3460,,,,,,,,
3461,,,,,,,,
3462,,,,,,,,
3463,,,,,,,,
3464,,,,,,,,
3465,,,,,,,,
3466,,,,,,,,
3467,,,,,,,,
3468,,,,,,,,
3469,,,,,,,,
3470,,,,,,,,
3471,,,,,,,,
3472,,,,,,,,
3473,,,,,,,,
3474,B_203,"88,6",B,53.0,1441.0,Fijo,No,Silla móvil y mesa fija
3475,,,,,,,,
3476,,,,,,,,
3477,,,,,,,,
3478,,,,,,,,
3479,,,,,,,,
3480,,,,,,,,
3481,,,,,,,,
3482,,,,,,,,
3483,,,,,,,,
3484,,,,,,,,
3485,,,,,,,,
3486,,,,,,,,
3487,ML_603,"165,6",ML,117.0,1626.0,Fijo,Si,Silla móvil y mesa fija
3488,,,,,,,,
3489,W_404,"139,7",W,79.0,5016.0,Fijo,Si,Silla móvil y mesa fija
3490,,,,,,,,
3491,,,,,,,,
3492,ML_607,"125,7",ML,81.0,1624.0,Fijo,Si,Silla móvil y mesa fija
3493,,,,,,,,
3494,,,,,,,,
3495,,,,,,,,
3496,,,,,,,,
3497,,,,,,,,
3498,,,,,,,,
3499,,,,,,,,
3500,,,,,,,,
3501,,,,,,,,
3502,,,,,,,,
3503,W_204,"82,4",W,42.0,5007.0,Fijo,Si,Silla móvil y mesa fija
3504,,,,,,,,
3505,,,,,,,,
3506,,,,,,,,
3507,,,,,,,,
3508,,,,,,,,
3509,,,,,,,,
3510,,,,,,,,
3511,,,,,,,,
3512,,,,,,,,
3513,,,,,,,,
3514,,,,,,,,
3515,,,,,,,,
3516,,,,,,,,
3517,,,,,,,,
3518,,,,,,,,
3519,,,,,,,,
3520,,,,,,,,
3521,,,,,,,,
3522,,,,,,,,
3523,,,,,,,,
3524,,,,,,,,
3525,,,,,,,,
3526,,,,,,,,
3527,,,,,,,,
3528,,,,,,,,
3529,,,,,,,,
3530,,,,,,,,
3531,,,,,,,,
3532,,,,,,,,
3533,,,,,,,,
3534,,,,,,,,
3535,W_204,"82,4",W,42.0,5007.0,Fijo,Si,Silla móvil y mesa fija
3536,,,,,,,,
3537,W_204,"82,4",W,42.0,5007.0,Fijo,Si,Silla móvil y mesa fija
3538,,,,,,,,
3539,,,,,,,,
3540,,,,,,,,
3541,,,,,,,,
3542,,,,,,,,
3543,,,,,,,,
3544,,,,,,,,
3545,SD_703,"140,9",Sd,65.0,1116.0,Fijo,Si,Silla móvil y mesa fija
3546,,,,,,,,
3547,,,,,,,,
3548,,,,,,,,
3549,SD_801,"140,0",Sd,82.0,1110.0,Fijo,Si,Silla móvil y mesa fija
3550,SD_716,"140,4",Sd,65.0,1105.0,Fijo,Si,Silla móvil y mesa fija
3551,,,,,,,,
3552,SD_702,"140,0",Sd,65.0,1117.0,Fijo,Si,Silla móvil y mesa fija
3553,SD_716,"140,4",Sd,65.0,1105.0,Fijo,Si,Silla móvil y mesa fija
3554,,,,,,,,
3555,,,,,,,,
3556,SD_805,"233,1",Sd,135.0,1119.0,Fijo,Si,Silla móvil y mesa fija
3557,,,,,,,,
3558,,,,,,,,
3559,SD_715,"140,4",Sd,65.0,1109.0,Fijo,Si,Silla móvil y mesa fija
3560,SD_715,"140,4",Sd,65.0,1109.0,Fijo,Si,Silla móvil y mesa fija
3561,SD_715,"140,4",Sd,65.0,1109.0,Fijo,Si,Silla móvil y mesa fija
3562,,,,,,,,
3563,,,,,,,,
3564,,,,,,,,
3565,SD_715,"140,4",Sd,65.0,1109.0,Fijo,Si,Silla móvil y mesa fija
3566,SD_802,"140,0",Sd,82.0,1115.0,Fijo,Si,Silla móvil y mesa fija
3567,,,,,,,,
3568,,,,,,,,
3569,,,,,,,,
3570,,,,,,,,
3571,SD_703,"140,9",Sd,65.0,1116.0,Fijo,Si,Silla móvil y mesa fija
3572,SD_715,"140,4",Sd,65.0,1109.0,Fijo,Si,Silla móvil y mesa fija
3573,,,,,,,,
3574,,,,,,,,
3575,,,,,,,,
3576,,,,,,,,
3577,,,,,,,,
3578,,,,,,,,
3579,,,,,,,,
3580,,,,,,,,
3581,,,,,,,,
3582,ML_512,"92,2",ML,61.0,1621.0,Fijo,Si,Silla móvil y mesa fija
3583,,,,,,,,
3584,,,,,,,,
3585,,,,,,,,
3586,,,,,,,,
3587,,,,,,,,
3588,,,,,,,,
3589,AU_308,"45,8",Au,30.0,5626.0,Movil,Si,"Silla móvil, mesa móvil"
3590,AU_308,"45,8",Au,30.0,5626.0,Movil,Si,"Silla móvil, mesa móvil"
3591,,,,,,,,
3592,,,,,,,,
3593,AU_306,"45,8",Au,32.0,5624.0,Movil,Si,"Silla móvil, mesa móvil"
3594,,,,,,,,
3595,,,,,,,,
3596,,,,,,,,
3597,,,,,,,,
3598,,,,,,,,
3599,,,,,,,,
3600,,,,,,,,
3601,,,,,,,,
3602,,,,,,,,
3603,,,,,,,,
3604,SD_702,"140,0",Sd,65.0,1117.0,Fijo,Si,Silla móvil y mesa fija
3605,SD_704,"144,8",Sd,60.0,1106.0,Movil,Si,"Silla móvil, mesa móvil"
3606,SD_803,"140,0",Sd,82.0,1163.0,Fijo,Si,Silla móvil y mesa fija
3607,SD_715,"140,4",Sd,65.0,1109.0,Fijo,Si,Silla móvil y mesa fija
3608,SD_702,"140,0",Sd,65.0,1117.0,Fijo,Si,Silla móvil y mesa fija
3609,SD_703,"140,9",Sd,65.0,1116.0,Fijo,Si,Silla móvil y mesa fija
3610,SD_803,"140,0",Sd,82.0,1163.0,Fijo,Si,Silla móvil y mesa fija
3611,SD_704,"144,8",Sd,60.0,1106.0,Movil,Si,"Silla móvil, mesa móvil"
3612,SD_715,"140,4",Sd,65.0,1109.0,Fijo,Si,Silla móvil y mesa fija
3613,,,,,,,,
3614,,,,,,,,
3615,,,,,,,,
3616,,,,,,,,
3617,,,,,,,,
3618,,,,,,,,
3619,,,,,,,,
3620,,,,,,,,
3621,ML_511,"85,4",ML,61.0,1615.0,Fijo,Si,Silla móvil y mesa fija
3622,AU_107,"46,3",Au,36.0,5605.0,Movil,Si,"Silla móvil, mesa móvil"
3623,B_401,"159,2",B,81.0,nan,Fijo,No (es salas de computo también),Silla móvil y mesa fija
3624,ML_515,"114,9",ML,44.0,1628.0,Movil,Si,"Silla móvil, mesa móvil"
3625,,,,,,,,
3626,ML_110,"16,3",ML,10.0,nan,Movil,SI,"Silla móvil, mesa móvil"
3627,Y_111B,"43,6",Y,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
3628,AU_403,"46,6",Au,36.0,5633.0,Movil,Si,Mesa trapezoidal con silla móviles
3629,,,,,,,,
3630,,,,,,,,
3631,,,,,,,,
3632,,,,,,,,
3633,,,,,,,,
3634,,,,,,,,
3635,,,,,,,,
3636,,,,,,,,
3637,,,,,,,,
3638,,,,,,,,
3639,,,,,,,,
3640,,,,,,,,
3641,,,,,,,,
3642,B_203,"88,6",B,53.0,1441.0,Fijo,No,Silla móvil y mesa fija
3643,,,,,,,,
3644,,,,,,,,
3645,,,,,,,,
3646,,,,,,,,
3647,,,,,,,,
3648,,,,,,,,
3649,,,,,,,,
3650,,,,,,,,
3651,,,,,,,,
3652,,,,,,,,
3653,,,,,,,,
3654,,,,,,,,
3655,,,,,,,,
3656,,,,,,,,
3657,,,,,,,,
3658,,,,,,,,
3659,,,,,,,,
3660,,,,,,,,
3661,,,,,,,,
3662,,,,,,,,
3663,,,,,,,,
3664,,,,,,,,
3665,,,,,,,,
3666,,,,,,,,
3667,,,,,,,,
3668,,,,,,,,
3669,,,,,,,,
3670,,,,,,,,
3671,,,,,,,,
3672,,,,,,,,
3673,,,,,,,,
3674,,,,,,,,
3675,,,,,,,,
3676,,,,,,,,
3677,,,,,,,,
3678,,,,,,,,
3679,,,,,,,,
3680,,,,,,,,
3681,,,,,,,,
3682,,,,,,,,
3683,,,,,,,,
3684,,,,,,,,
3685,,,,,,,,
3686,,,,,,,,
3687,,,,,,,,
3688,,,,,,,,
3689,,,,,,,,
3690,,,,,,,,
3691,,,,,,,,
3692,,,,,,,,
3693,,,,,,,,
3694,,,,,,,,
3695,,,,,,,,
3696,,,,,,,,
3697,,,,,,,,
3698,,,,,,,,
3699,,,,,,,,
3700,,,,,,,,
3701,,,,,,,,
3702,,,,,,,,
3703,,,,,,,,
3704,,,,,,,,
3705,,,,,,,,
3706,,,,,,,,
3707,,,,,,,,
3708,,,,,,,,
3709,,,,,,,,
3710,,,,,,,,
3711,,,,,,,,
3712,,,,,,,,
3713,K2_101,"68,4",K2,40.0,nan,Movil,No,"Silla móvil, mesa móvil"
3714,K2_101,"68,4",K2,40.0,nan,Movil,No,"Silla móvil, mesa móvil"
3715,,,,,,,,
3716,,,,,,,,
3717,,,,,,,,
3718,,,,,,,,
3719,,,,,,,,
3720,,,,,,,,
3721,W_402,"81,8",W,40.0,5014.0,Fijo,Si,Silla móvil y mesa fija
3722,,,,,,,,
3723,,,,,,,,
3724,,,,,,,,
3725,,,,,,,,
3726,,,,,,,,
3727,,,,,,,,
3728,,,,,,,,
3729,,,,,,,,
3730,,,,,,,,
3731,,,,,,,,
3732,,,,,,,,
3733,,,,,,,,
3734,,,,,,,,
3735,,,,,,,,
3736,,,,,,,,
3737,,,,,,,,
3738,,,,,,,,
3739,,,,,,,,
3740,,,,,,,,
3741,,,,,,,,
3742,,,,,,,,
3743,,,,,,,,
3744,,,,,,,,
3745,,,,,,,,
3746,,,,,,,,
3747,,,,,,,,
3748,,,,,,,,
3749,,,,,,,,
3750,,,,,,,,
3751,,,,,,,,
3752,K2_101,"68,4",K2,40.0,nan,Movil,No,"Silla móvil, mesa móvil"
3753,,,,,,,,
3754,,,,,,,,
3755,,,,,,,,
3756,,,,,,,,
3757,,,,,,,,
3758,,,,,,,,
3759,,,,,,,,
3760,,,,,,,,
3761,,,,,,,,
3762,,,,,,,,
3763,,,,,,,,
3764,,,,,,,,
3765,,,,,,,,
3766,,,,,,,,
3767,SD_804,"144,8",Sd,82.0,1118.0,Fijo,Si,Silla móvil y mesa fija
3768,,,,,,,,
3769,,,,,,,,
3770,,,,,,,,
3771,,,,,,,,
3772,,,,,,,,
3773,,,,,,,,
3774,,,,,,,,
3775,,,,,,,,
3776,R_210,"172,8",R,192.0,nan,Fijo,No,Silla y superficie abatible fijas
3777,W_504,"82,3",W,42.0,5020.0,Fijo,Si,Silla móvil y mesa fija
3778,B_202,"154,6",B,110.0,1440.0,Fijo,No,Silla móvil y mesa fija
3779,,,,,,,,
3780,SD_715,"140,4",Sd,65.0,1109.0,Fijo,Si,Silla móvil y mesa fija
3781,B_202,"154,6",B,110.0,1440.0,Fijo,No,Silla móvil y mesa fija
3782,,,,,,,,
3783,G_101,"120,6",G,84.0,5501.0,Fijo,No,Silla móvil y mesa fija
3784,,,,,,,,
3785,ML_606,"125,7",ML,81.0,1612.0,Fijo,Si,Silla móvil y mesa fija
3786,,,,,,,,
3787,ML_514,"98,1",ML,69.0,1620.0,Fijo,Si,Silla móvil y mesa fija
3788,SD_806,"140,4",Sd,82.0,1164.0,Fijo,Si,Silla móvil y mesa fija
3789,,,,,,,,
3790,,,,,,,,
3791,,,,,,,,
3792,,,,,,,,
3793,,,,,,,,
3794,,,,,,,,
3795,,,,,,,,
3796,Q_307,"88,1",Q,42.0,1455.0,Fijo,SI,Silla móvil y mesa fija
3797,AU_203,"59,8",Au,48.0,5610.0,Movil,SI,"Silla móvil, mesa móvil"
3798,O_104,"94,0",O,121.0,5253.0,Fijo,No,Silla y superficie abatible fijas
3799,O_104,"94,0",O,121.0,5253.0,Fijo,No,Silla y superficie abatible fijas
3800,B_202,"154,6",B,110.0,1440.0,Fijo,No,Silla móvil y mesa fija
3801,B_202,"154,6",B,110.0,1440.0,Fijo,No,Silla móvil y mesa fija
3802,,,,,,,,
3803,SD_704,"144,8",Sd,60.0,1106.0,Movil,Si,"Silla móvil, mesa móvil"
3804,,,,,,,,
3805,,,,,,,,
3806,,,,,,,,
3807,,,,,,,,
3808,,,,,,,,
3809,,,,,,,,
3810,,,,,,,,
3811,,,,,,,,
3812,,,,,,,,
3813,Z_103,"40,1",Z,35.0,nan,Movil,No,Pupitre universitario
3814,,,,,,,,
3815,,,,,,,,
3816,,,,,,,,
3817,,,,,,,,
3818,,,,,,,,
3819,,,,,,,,
3820,R_210,"172,8",R,192.0,nan,Fijo,No,Silla y superficie abatible fijas
3821,,,,,,,,
3822,,,,,,,,
3823,,,,,,,,
3824,,,,,,,,
3825,,,,,,,,
3826,,,,,,,,
3827,,,,,,,,
3828,,,,,,,,
3829,,,,,,,,
3830,,,,,,,,
3831,,,,,,,,
3832,,,,,,,,
3833,C_211,"42,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
3834,,,,,,,,
3835,,,,,,,,
3836,,,,,,,,
3837,,,,,,,,
3838,O_105,"72,7",O,62.0,5254.0,Fijo,No,Silla móvil y mesa fija
3839,,,,,,,,
3840,,,,,,,,
3841,,,,,,,,
3842,,,,,,,,
3843,,,,,,,,
3844,,,,,,,,
3845,,,,,,,,
3846,,,,,,,,
3847,,,,,,,,
3848,B_401,"159,2",B,81.0,nan,Fijo,No (es salas de computo también),Silla móvil y mesa fija
3849,,,,,,,,
3850,,,,,,,,
3851,,,,,,,,
3852,,,,,,,,
3853,,,,,,,,
3854,,,,,,,,
3855,,,,,,,,
3856,,,,,,,,
3857,,,,,,,,
3858,,,,,,,,
3859,,,,,,,,
3860,,,,,,,,
3861,,,,,,,,
3862,,,,,,,,
3863,,,,,,,,
3864,,,,,,,,
3865,,,,,,,,
3866,,,,,,,,
3867,,,,,,,,
3868,,,,,,,,
3869,,,,,,,,
3870,,,,,,,,
3871,,,,,,,,
3872,,,,,,,,
3873,ML_606,"125,7",ML,81.0,1612.0,Fijo,Si,Silla móvil y mesa fija
3874,,,,,,,,
3875,,,,,,,,
3876,,,,,,,,
3877,O_404,"57,8",O,50.0,5270.0,Fijo,No,Silla móvil y mesa fija
3878,W_403,"81,2",W,42.0,5015.0,Fijo,Si,Silla móvil y mesa fija
3879,O_101,"94,0",O,121.0,5250.0,Fijo,No,Silla y superficie abatible fijas
3880,,,,,,,,
3881,,,,,,,,
3882,,,,,,,,
3883,SD_801,"140,0",Sd,82.0,1110.0,Fijo,Si,Silla móvil y mesa fija
3884,,,,,,,,
3885,,,,,,,,
3886,,,,,,,,
3887,R_111,"83,0",R,70.0,nan,Fijo,No,Silla y superficie abatible fijas
3888,AU_104,"62,6",Au,48.0,5604.0,Movil,Si,Mesa trapezoidal con silla móviles
3889,,,,,,,,
3890,,,,,,,,
3891,,,,,,,,
3892,,,,,,,,
3893,,,,,,,,
3894,,,,,,,,
3895,,,,,,,,
3896,,,,,,,,
3897,,,,,,,,
3898,LL_302,"51,6",LL,52.0,5090.0,Movil,No,Pupitre universitario
3899,,,,,,,,
3900,,,,,,,,
3901,,,,,,,,
3902,W_506,"82,8",W,40.0,5022.0,Fijo,Si,Silla móvil y mesa fija
3903,,,,,,,,
3904,ML_515,"114,9",ML,44.0,1628.0,Movil,Si,"Silla móvil, mesa móvil"
3905,,,,,,,,
3906,,,,,,,,
3907,,,,,,,,
3908,,,,,,,,
3909,C_206,"43,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
3910,,,,,,,,
3911,,,,,,,,
3912,,,,,,,,
3913,B_402,"186,1",B,99.0,nan,Fijo,No (es salas de computo también),Silla móvil y mesa fija
3914,,,,,,,,
3915,,,,,,,,
3916,,,,,,,,
3917,,,,,,,,
3918,,,,,,,,
3919,,,,,,,,
3920,,,,,,,,
3921,,,,,,,,
3922,,,,,,,,
3923,,,,,,,,
3924,W_403,"81,2",W,42.0,5015.0,Fijo,Si,Silla móvil y mesa fija
3925,W_403,"81,2",W,42.0,5015.0,Fijo,Si,Silla móvil y mesa fija
3926,W_403,"81,2",W,42.0,5015.0,Fijo,Si,Silla móvil y mesa fija
3927,W_403,"81,2",W,42.0,5015.0,Fijo,Si,Silla móvil y mesa fija
