,1Salon,Area util_s1,Bloque_s1,Capacidad_s1,Ext_s1,Fijo/Movil_s1,Movil Express_s1,Tipo Mobiliario_s1
2488,Z_212,"52,5",Z,30.0,nan,Movil,No,"Silla móvil, mesa móvil"
2489,AU_306,"45,8",Au,32.0,5624.0,Movil,Si,"Silla móvil, mesa móvil"
2490,ML_111,"16,3",ML,10.0,nan,Movil,SI,"Silla móvil, mesa móvil"
2491,W_205,"55,2",W,24.0,5008.0,Fijo,Si,Silla móvil y mesa fija
2492,ML_515,"114,9",ML,44.0,1628.0,Movil,Si,"Silla móvil, mesa móvil"
2493,AU_104,"62,6",Au,48.0,5604.0,Movil,Si,Mesa trapezoidal con silla móviles
2494,ML_515,"114,9",ML,44.0,1628.0,Movil,Si,"Silla móvil, mesa móvil"
2495,ML_617,"146,7",ML,94.0,1625.0,Fijo,SI,Silla móvil y mesa fija
2496,AU_206,"59,8",Au,44.0,5613.0,Movil,SI,Mesa trapezoidal con silla móviles
2497,AU_206,"59,8",Au,44.0,5613.0,Movil,SI,Mesa trapezoidal con silla móviles
2498,AU_201,"59,8",Au,44.0,5608.0,Movil,Si,Mesa trapezoidal con silla móviles
2499,AU_201,"59,8",Au,44.0,5608.0,Movil,Si,Mesa trapezoidal con silla móviles
2500,AU_201,"59,8",Au,44.0,5608.0,Movil,Si,Mesa trapezoidal con silla móviles
2501,AU_102,"62,6",Au,48.0,5602.0,Movil,Si,Mesa trapezoidal con silla móviles
2502,AU_102,"62,6",Au,48.0,5602.0,Movil,Si,Mesa trapezoidal con silla móviles
2503,AU_102,"62,6",Au,48.0,5602.0,Movil,Si,Mesa trapezoidal con silla móviles
2504,AU_102,"62,6",Au,48.0,5602.0,Movil,Si,Mesa trapezoidal con silla móviles
2505,ML_515,"114,9",ML,44.0,1628.0,Movil,Si,"Silla móvil, mesa móvil"
2506,ML_515,"114,9",ML,44.0,1628.0,Movil,Si,"Silla móvil, mesa móvil"
2507,ML_515,"114,9",ML,44.0,1628.0,Movil,Si,"Silla móvil, mesa móvil"
2508,ML_515,"114,9",ML,44.0,1628.0,Movil,Si,"Silla móvil, mesa móvil"
2509,AU_201,"59,8",Au,44.0,5608.0,Movil,Si,Mesa trapezoidal con silla móviles
2510,AU_201,"59,8",Au,44.0,5608.0,Movil,Si,Mesa trapezoidal con silla móviles
2511,ML_516,"121,9",ML,44.0,1618.0,Movil,Si,"Silla móvil, mesa móvil"
2512,AU_104,"62,6",Au,48.0,5604.0,Movil,Si,Mesa trapezoidal con silla móviles
2513,AU_202,"37,9",Au,40.0,5609.0,Movil,SI,Pupitre universitario
2514,AU_403,"46,6",Au,36.0,5633.0,Movil,Si,Mesa trapezoidal con silla móviles
2515,AU_403,"46,6",Au,36.0,5633.0,Movil,Si,Mesa trapezoidal con silla móviles
2516,Q_306,"86,3",Q,48.0,1454.0,Fijo,SI,Silla móvil y mesa fija
2517,W_202,"54,8",W,24.0,5005.0,Fijo,Si,Silla móvil y mesa fija
2518,W_501,"55,0",W,24.0,5017.0,Fijo,Si,Silla móvil y mesa fija
2519,W_202,"54,8",W,24.0,5005.0,Fijo,Si,Silla móvil y mesa fija
2520,S1_001,"50,6",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
2521,S1_002,"50,5",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
2522,SD_203,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
2523,SD_203,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
2524,S1_002,"50,5",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
2525,W_205,"55,2",W,24.0,5008.0,Fijo,Si,Silla móvil y mesa fija
2526,W_503,"54,8",W,24.0,5019.0,Fijo,Si,Silla móvil y mesa fija
2527,AU_209,"45,8",Au,27.0,5616.0,Fijo,SI,Silla móvil y mesa fija
2528,W_203,"54,8",W,24.0,5006.0,Fijo,Si,Silla móvil y mesa fija
2529,S1_002,"50,5",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
2530,AU_208,"30,9",Au,27.0,5615.0,Movil,No,Pupitre universitario
2531,W_501,"55,0",W,24.0,5017.0,Fijo,Si,Silla móvil y mesa fija
2532,S1_001,"50,6",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
2533,W_502,"55,0",W,24.0,5018.0,Fijo,Si,Silla móvil y mesa fija
2534,W_503,"54,8",W,24.0,5019.0,Fijo,Si,Silla móvil y mesa fija
2535,W_203,"54,8",W,24.0,5006.0,Fijo,Si,Silla móvil y mesa fija
2536,S1_003,"75,8",S1,39.0,nan,Movil,No,"Silla móvil, mesa móvil"
2537,AU_306,"45,8",Au,32.0,5624.0,Movil,Si,"Silla móvil, mesa móvil"
2538,W_202,"54,8",W,24.0,5005.0,Fijo,Si,Silla móvil y mesa fija
2539,S1_002,"50,5",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
2540,S1_002,"50,5",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
2541,W_501,"55,0",W,24.0,5017.0,Fijo,Si,Silla móvil y mesa fija
2542,W_205,"55,2",W,24.0,5008.0,Fijo,Si,Silla móvil y mesa fija
2543,W_501,"55,0",W,24.0,5017.0,Fijo,Si,Silla móvil y mesa fija
2544,O_100,"38,2",O,24.0,5255.0,Movil,No,Pupitre universitario
2545,S1_002,"50,5",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
2546,S1_002,"50,5",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
2547,Y_111B,"43,6",Y,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
2548,S1_002,"50,5",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
2549,,,,,,,,
2550,,,,,,,,
2551,,,,,,,,
2552,,,,,,,,
2553,,,,,,,,
2554,,,,,,,,
2555,,,,,,,,
2556,,,,,,,,
2557,,,,,,,,
2558,,,,,,,,
2559,,,,,,,,
2560,,,,,,,,
2561,,,,,,,,
2562,,,,,,,,
2563,,,,,,,,
2564,,,,,,,,
2565,,,,,,,,
2566,,,,,,,,
2567,,,,,,,,
2568,,,,,,,,
2569,,,,,,,,
2570,,,,,,,,
2571,,,,,,,,
2572,,,,,,,,
2573,,,,,,,,
2574,,,,,,,,
2575,,,,,,,,
2576,,,,,,,,
2577,,,,,,,,
2578,,,,,,,,
2579,,,,,,,,
2580,,,,,,,,
2581,W_203,"54,8",W,24.0,5006.0,Fijo,Si,Silla móvil y mesa fija
2582,W_203,"54,8",W,24.0,5006.0,Fijo,Si,Silla móvil y mesa fija
2583,S1_001,"50,6",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
2584,SD_702,"140,0",Sd,65.0,1117.0,Fijo,Si,Silla móvil y mesa fija
2585,SD_201,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
2586,W_503,"54,8",W,24.0,5019.0,Fijo,Si,Silla móvil y mesa fija
2587,S1_001,"50,6",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
2588,S1_001,"50,6",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
2589,,,,,,,,
2590,,,,,,,,
2591,,,,,,,,
2592,,,,,,,,
2593,,,,,,,,
2594,,,,,,,,
2595,,,,,,,,
2596,,,,,,,,
2597,AU_403,"46,6",Au,36.0,5633.0,Movil,Si,Mesa trapezoidal con silla móviles
2598,AU_403,"46,6",Au,36.0,5633.0,Movil,Si,Mesa trapezoidal con silla móviles
2599,W_204,"82,4",W,42.0,5007.0,Fijo,Si,Silla móvil y mesa fija
2600,LL_301,"51,6",LL,52.0,5089.0,Movil,No,Pupitre universitario
2601,AU_403,"46,6",Au,36.0,5633.0,Movil,Si,Mesa trapezoidal con silla móviles
2602,ML_514,"98,1",ML,69.0,1620.0,Fijo,Si,Silla móvil y mesa fija
2603,,,,,,,,
2604,W_506,"82,8",W,40.0,5022.0,Fijo,Si,Silla móvil y mesa fija
2605,W_202,"54,8",W,24.0,5005.0,Fijo,Si,Silla móvil y mesa fija
2606,,,,,,,,
2607,S1_002,"50,5",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
2608,,,,,,,,
2609,Z_201,"42,3",Z,36.0,nan,Movil,No,"Silla móvil, mesa móvil"
2610,AU_206,"59,8",Au,44.0,5613.0,Movil,SI,Mesa trapezoidal con silla móviles
2611,W_402,"81,8",W,40.0,5014.0,Fijo,Si,Silla móvil y mesa fija
2612,W_201,"55,8",W,24.0,5004.0,Fijo,Si,Silla móvil y mesa fija
2613,W_201,"55,8",W,24.0,5004.0,Fijo,Si,Silla móvil y mesa fija
2614,W_201,"55,8",W,24.0,5004.0,Fijo,Si,Silla móvil y mesa fija
2615,W_201,"55,8",W,24.0,5004.0,Fijo,Si,Silla móvil y mesa fija
2616,W_202,"54,8",W,24.0,5005.0,Fijo,Si,Silla móvil y mesa fija
2617,W_201,"55,8",W,24.0,5004.0,Fijo,Si,Silla móvil y mesa fija
2618,W_203,"54,8",W,24.0,5006.0,Fijo,Si,Silla móvil y mesa fija
2619,W_202,"54,8",W,24.0,5005.0,Fijo,Si,Silla móvil y mesa fija
2620,W_201,"55,8",W,24.0,5004.0,Fijo,Si,Silla móvil y mesa fija
2621,SD_204,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
2622,W_201,"55,8",W,24.0,5004.0,Fijo,Si,Silla móvil y mesa fija
2623,W_202,"54,8",W,24.0,5005.0,Fijo,Si,Silla móvil y mesa fija
2624,W_201,"55,8",W,24.0,5004.0,Fijo,Si,Silla móvil y mesa fija
2625,W_201,"55,8",W,24.0,5004.0,Fijo,Si,Silla móvil y mesa fija
2626,W_202,"54,8",W,24.0,5005.0,Fijo,Si,Silla móvil y mesa fija
2627,W_201,"55,8",W,24.0,5004.0,Fijo,Si,Silla móvil y mesa fija
2628,W_203,"54,8",W,24.0,5006.0,Fijo,Si,Silla móvil y mesa fija
2629,W_202,"54,8",W,24.0,5005.0,Fijo,Si,Silla móvil y mesa fija
2630,B_401,"159,2",B,81.0,nan,Fijo,No (es salas de computo también),Silla móvil y mesa fija
2631,B_401,"159,2",B,81.0,nan,Fijo,No (es salas de computo también),Silla móvil y mesa fija
2632,O_405,"60,9",O,44.0,5271.0,Fijo,No,Silla móvil y mesa fija
2633,ML_614,"109,6",ML,44.0,1627.0,Movil,SI,"Silla móvil, mesa móvil"
2634,ML_617,"146,7",ML,94.0,1625.0,Fijo,SI,Silla móvil y mesa fija
2635,AU_202,"37,9",Au,40.0,5609.0,Movil,SI,Pupitre universitario
2636,W_403,"81,2",W,42.0,5015.0,Fijo,Si,Silla móvil y mesa fija
2637,,,,,,,,
2638,,,,,,,,
2639,W_505,"82,6",W,42.0,5021.0,Fijo,Si,Silla móvil y mesa fija
2640,R_109,"37,5",R,37.0,nan,Movil,No,Pupitre universitario
2641,Z_103,"40,1",Z,35.0,nan,Movil,No,Pupitre universitario
2642,LL_102,"51,7",LL,47.0,5077.0,Movil,SI,Pupitre universitario
2643,O_303,"64,2",O,56.0,5263.0,Fijo,No,Silla móvil y mesa fija
2644,W_204,"82,4",W,42.0,5007.0,Fijo,Si,Silla móvil y mesa fija
2645,O_301,"64,2",O,56.0,5261.0,Fijo,No,Silla móvil y mesa fija
2646,ML_515,"114,9",ML,44.0,1628.0,Movil,Si,"Silla móvil, mesa móvil"
2647,,,,,,,,
2648,,,,,,,,
2649,AU_401,"46,0",Au,40.0,5631.0,Movil,Si,"Silla móvil, mesa móvil"
2650,AU_309,"42,5",Au,28.0,5627.0,Movil,Si,"Silla móvil, mesa móvil"
2651,AU_207,"42,5",Au,30.0,5614.0,Movil,SI,"Silla móvil, mesa móvil"
2652,AU_308,"45,8",Au,30.0,5626.0,Movil,Si,"Silla móvil, mesa móvil"
2653,AU_205,"59,8",Au,40.0,5612.0,Movil,SI,"Silla móvil, mesa móvil"
2654,AU_308,"45,8",Au,30.0,5626.0,Movil,Si,"Silla móvil, mesa móvil"
2655,,,,,,,,
2656,C_308,"89,8",C,60.0,nan,Movil,si,"Silla móvil, mesa móvil"
2657,,,,,,,,
2658,,,,,,,,
2659,,,,,,,,
2660,,,,,,,,
2661,,,,,,,,
2662,C_207,"42,6",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
2663,W_205,"55,2",W,24.0,5008.0,Fijo,Si,Silla móvil y mesa fija
2664,W_502,"55,0",W,24.0,5018.0,Fijo,Si,Silla móvil y mesa fija
2665,AU_403,"46,6",Au,36.0,5633.0,Movil,Si,Mesa trapezoidal con silla móviles
2666,ML_515,"114,9",ML,44.0,1628.0,Movil,Si,"Silla móvil, mesa móvil"
2667,AU_306,"45,8",Au,32.0,5624.0,Movil,Si,"Silla móvil, mesa móvil"
2668,AU_306,"45,8",Au,32.0,5624.0,Movil,Si,"Silla móvil, mesa móvil"
2669,ML_516,"121,9",ML,44.0,1618.0,Movil,Si,"Silla móvil, mesa móvil"
2670,Q_306,"86,3",Q,48.0,1454.0,Fijo,SI,Silla móvil y mesa fija
2671,C_211,"42,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
2672,ML_516,"121,9",ML,44.0,1618.0,Movil,Si,"Silla móvil, mesa móvil"
2673,LL_203,"52,4",LL,32.0,5086.0,Fijo,Si,Silla móvil y mesa fija
2674,AU_303,"29,4",Au,31.0,5621.0,Movil,No,Pupitre universitario
2675,LL_107,"38,0",LL,36.0,5082.0,Movil,SI,Pupitre universitario
2676,Q_307,"88,1",Q,42.0,1455.0,Fijo,SI,Silla móvil y mesa fija
2677,ML_516,"121,9",ML,44.0,1618.0,Movil,Si,"Silla móvil, mesa móvil"
2678,ML_516,"121,9",ML,44.0,1618.0,Movil,Si,"Silla móvil, mesa móvil"
2679,ML_516,"121,9",ML,44.0,1618.0,Movil,Si,"Silla móvil, mesa móvil"
2680,AU_311,"21,3",Au,19.0,5629.0,Movil,No,Pupitre universitario
2681,LL_203,"52,4",LL,32.0,5086.0,Fijo,Si,Silla móvil y mesa fija
2682,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2683,C_106,"42,3",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
2684,C_106,"42,3",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
2685,LL_205,"51,2",LL,32.0,5087.0,Fijo,Si,Silla móvil y mesa fija
2686,LL_101,"51,7",LL,47.0,5076.0,Movil,SI,Pupitre universitario
2687,LL_206,"51,2",LL,32.0,5088.0,Fijo,Si,Silla móvil y mesa fija
2688,LL_201,"51,7",LL,32.0,5084.0,Fijo,Si,Silla móvil y mesa fija
2689,LL_202,"51,7",LL,32.0,5085.0,Fijo,Si,Silla móvil y mesa fija
2690,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2691,LL_203,"52,4",LL,32.0,5086.0,Fijo,Si,Silla móvil y mesa fija
2692,LL_203,"52,4",LL,32.0,5086.0,Fijo,Si,Silla móvil y mesa fija
2693,SD_306,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2694,LL_203,"52,4",LL,32.0,5086.0,Fijo,Si,Silla móvil y mesa fija
2695,LL_203,"52,4",LL,32.0,5086.0,Fijo,Si,Silla móvil y mesa fija
2696,SD_306,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2697,LL_202,"51,7",LL,32.0,5085.0,Fijo,Si,Silla móvil y mesa fija
2698,LL_202,"51,7",LL,32.0,5085.0,Fijo,Si,Silla móvil y mesa fija
2699,LL_201,"51,7",LL,32.0,5084.0,Fijo,Si,Silla móvil y mesa fija
2700,,,,,,,,
2701,LL_202,"51,7",LL,32.0,5085.0,Fijo,Si,Silla móvil y mesa fija
2702,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2703,LL_205,"51,2",LL,32.0,5087.0,Fijo,Si,Silla móvil y mesa fija
2704,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2705,SD_306,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2706,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2707,LL_201,"51,7",LL,32.0,5084.0,Fijo,Si,Silla móvil y mesa fija
2708,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2709,LL_202,"51,7",LL,32.0,5085.0,Fijo,Si,Silla móvil y mesa fija
2710,LL_203,"52,4",LL,32.0,5086.0,Fijo,Si,Silla móvil y mesa fija
2711,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2712,,,,,,,,
2713,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2714,LL_201,"51,7",LL,32.0,5084.0,Fijo,Si,Silla móvil y mesa fija
2715,SD_305,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2716,SD_306,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2717,LL_201,"51,7",LL,32.0,5084.0,Fijo,Si,Silla móvil y mesa fija
2718,LL_202,"51,7",LL,32.0,5085.0,Fijo,Si,Silla móvil y mesa fija
2719,SD_304,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2720,LL_202,"51,7",LL,32.0,5085.0,Fijo,Si,Silla móvil y mesa fija
2721,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2722,SD_303,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2723,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2724,SD_306,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2725,SD_305,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2726,SD_306,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2727,LL_201,"51,7",LL,32.0,5084.0,Fijo,Si,Silla móvil y mesa fija
2728,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2729,SD_205,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
2730,W_203,"54,8",W,24.0,5006.0,Fijo,Si,Silla móvil y mesa fija
2731,LL_302,"51,6",LL,52.0,5090.0,Movil,No,Pupitre universitario
2732,LL_202,"51,7",LL,32.0,5085.0,Fijo,Si,Silla móvil y mesa fija
2733,LL_201,"51,7",LL,32.0,5084.0,Fijo,Si,Silla móvil y mesa fija
2734,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2735,SD_305,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2736,LL_201,"51,7",LL,32.0,5084.0,Fijo,Si,Silla móvil y mesa fija
2737,SD_304,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2738,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2739,LL_102,"51,7",LL,47.0,5077.0,Movil,SI,Pupitre universitario
2740,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2741,LL_106,"38,0",LL,36.0,5081.0,Movil,SI,Pupitre universitario
2742,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2743,LL_107,"38,0",LL,36.0,5082.0,Movil,SI,Pupitre universitario
2744,SD_306,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2745,SD_306,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2746,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2747,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2748,LL_201,"51,7",LL,32.0,5084.0,Fijo,Si,Silla móvil y mesa fija
2749,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2750,LL_201,"51,7",LL,32.0,5084.0,Fijo,Si,Silla móvil y mesa fija
2751,SD_305,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2752,SD_305,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2753,LL_202,"51,7",LL,32.0,5085.0,Fijo,Si,Silla móvil y mesa fija
2754,SD_301,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2755,SD_302,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2756,SD_303,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2757,SD_304,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2758,SD_301,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2759,SD_302,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2760,SD_303,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2761,SD_301,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2762,SD_302,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2763,SD_303,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2764,SD_301,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2765,SD_302,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2766,SD_301,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2767,LL_102,"51,7",LL,47.0,5077.0,Movil,SI,Pupitre universitario
2768,SD_303,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2769,SD_301,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2770,SD_302,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2771,SD_303,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2772,SD_301,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2773,SD_302,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2774,SD_303,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2775,SD_301,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2776,SD_302,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2777,SD_301,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2778,SD_302,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2779,SD_301,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2780,SD_302,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2781,SD_301,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2782,SD_302,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2783,SD_301,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2784,SD_302,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2785,SD_301,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2786,SD_302,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2787,SD_301,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2788,SD_302,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2789,SD_304,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2790,SD_305,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2791,SD_306,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2792,LL_202,"51,7",LL,32.0,5085.0,Fijo,Si,Silla móvil y mesa fija
2793,SD_302,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2794,SD_304,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2795,SD_305,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2796,SD_303,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2797,LL_202,"51,7",LL,32.0,5085.0,Fijo,Si,Silla móvil y mesa fija
2798,SD_303,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2799,SD_303,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2800,SD_305,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2801,SD_306,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2802,SD_304,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2803,SD_306,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2804,SD_307,"58,2",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2805,LL_202,"51,7",LL,32.0,5085.0,Fijo,Si,Silla móvil y mesa fija
2806,SD_304,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2807,SD_304,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2808,SD_305,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2809,LL_203,"52,4",LL,32.0,5086.0,Fijo,Si,Silla móvil y mesa fija
2810,SD_304,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2811,SD_205,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
2812,SD_305,"58,8",Sd,26.0,nan,Fijo,Si,Silla móvil y mesa fija
2813,LL_201,"51,7",LL,32.0,5084.0,Fijo,Si,Silla móvil y mesa fija
2814,O_205,"72,7",O,62.0,5260.0,Fijo,No,Silla móvil y mesa fija
2815,LL_101,"51,7",LL,47.0,5076.0,Movil,SI,Pupitre universitario
2816,LL_206,"51,2",LL,32.0,5088.0,Fijo,Si,Silla móvil y mesa fija
2817,LL_202,"51,7",LL,32.0,5085.0,Fijo,Si,Silla móvil y mesa fija
2818,LL_102,"51,7",LL,47.0,5077.0,Movil,SI,Pupitre universitario
2819,LL_101,"51,7",LL,47.0,5076.0,Movil,SI,Pupitre universitario
2820,LL_108,"38,0",LL,36.0,5083.0,Movil,SI,Pupitre universitario
2821,LL_101,"51,7",LL,47.0,5076.0,Movil,SI,Pupitre universitario
2822,LL_205,"51,2",LL,32.0,5087.0,Fijo,Si,Silla móvil y mesa fija
2823,ML_606,"125,7",ML,81.0,1612.0,Fijo,Si,Silla móvil y mesa fija
2824,AU_303,"29,4",Au,31.0,5621.0,Movil,No,Pupitre universitario
2825,LL_108,"38,0",LL,36.0,5083.0,Movil,SI,Pupitre universitario
2826,LL_205,"51,2",LL,32.0,5087.0,Fijo,Si,Silla móvil y mesa fija
2827,LL_108,"38,0",LL,36.0,5083.0,Movil,SI,Pupitre universitario
2828,AU_304,"37,1",Au,28.0,5622.0,Movil,No,Pupitre universitario
2829,AU_304,"37,1",Au,28.0,5622.0,Movil,No,Pupitre universitario
2830,AU_310,"31,0",Au,27.0,5628.0,Movil,No,Pupitre universitario
2831,LL_205,"51,2",LL,32.0,5087.0,Fijo,Si,Silla móvil y mesa fija
2832,PU_100,"32,9",Pu,28.0,nan,Movil,No,Pupitre universitario
2833,SD_203,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
2834,LL_101,"51,7",LL,47.0,5076.0,Movil,SI,Pupitre universitario
2835,LL_101,"51,7",LL,47.0,5076.0,Movil,SI,Pupitre universitario
2836,LL_102,"51,7",LL,47.0,5077.0,Movil,SI,Pupitre universitario
2837,C_205,"42,6",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
