id,curso,seccion,salon,franja
568,ADMI-3107C,2018-01-31019,O_405,568
569,ADMI-3107C,2018-01-31019,O_405,569
570,ADMI-3107C,2018-01-31019,O_405,570
571,ADMI-3107C,2018-01-31020,ML_614,571
572,ADMI-3107C,2018-01-31020,ML_614,572
573,ADMI-3107C,2018-01-31020,ML_614,573
574,ADMI-3107C,2018-01-31020,ML_614,574
575,ADMI-3107C,2018-01-31020,ML_614,575
576,ADMI-3107C,2018-01-31020,ML_614,576
577,ADMI-3107C,2018-01-31020,ML_614,577
578,ADMI-3107C,2018-01-31021,Z_104,578
579,ADMI-3107C,2018-01-31021,Z_104,579
580,ADMI-3107C,2018-01-31021,Z_104,580
581,ADMI-3107C,2018-01-31021,Z_104,581
582,ADMI-3107C,2018-01-31021,Z_104,582
583,ADMI-3107C,2018-01-31021,Z_104,583
584,ADMI-3107C,2018-01-31021,Z_104,584
585,ADMI-3107C,2018-01-31022,PU_200,585
586,ADMI-3107C,2018-01-31022,PU_200,586
587,ADMI-3107C,2018-01-31022,PU_200,587
588,ADMI-3107C,2018-01-31022,PU_200,588
589,ADMI-3107C,2018-01-31022,PU_200,589
590,ADMI-3107C,2018-01-31022,PU_200,590
591,ADMI-3107C,2018-01-31022,PU_200,591
592,ADMI-3107C,2018-01-30418,O_303,592
593,ADMI-3107C,2018-01-30418,O_303,593
594,ADMI-3107C,2018-01-30418,O_303,594
595,ADMI-3107C,2018-01-30418,O_303,595
596,ADMI-3107C,2018-01-30418,O_303,596
597,ADMI-3107C,2018-01-30418,O_303,597
598,ADMI-3107C,2018-01-30418,O_303,598
599,ADMI-3109,2018-01-13122,M_100,599
600,ADMI-3109,2018-01-13122,M_100,600
601,ADMI-3109,2018-01-13122,M_100,601
602,ADMI-3109,2018-01-13122,M_100,602
603,ADMI-3109,2018-01-13122,M_100,603
604,ADMI-3109,2018-01-13122,M_100,604
605,ADMI-3109,2018-01-13122,M_100,605
606,ADMI-3109,2018-01-13122,M_100,606
607,ADMI-3110,2018-01-10837,AU_403,607
608,ADMI-3110,2018-01-10837,AU_403,608
609,ADMI-3110,2018-01-10837,AU_403,609
610,ADMI-3110,2018-01-10837,AU_403,610
611,ADMI-3110,2018-01-10837,AU_403,611
612,ADMI-3110,2018-01-10837,AU_403,612
613,ADMI-3110,2018-01-10837,AU_403,613
614,ADMI-3110,2018-01-12462,AU_107,614
615,ADMI-3110,2018-01-12462,AU_107,615
616,ADMI-3110,2018-01-12462,AU_107,616
617,ADMI-3110,2018-01-12462,AU_107,617
618,ADMI-3110,2018-01-12462,AU_107,618
619,ADMI-3110,2018-01-12462,AU_107,619
620,ADMI-3110,2018-01-12462,AU_107,620
621,ADMI-3110,2018-01-10859,AU_107,621
622,ADMI-3110,2018-01-10859,AU_107,622
623,ADMI-3110,2018-01-10859,AU_107,623
624,ADMI-3110,2018-01-10859,AU_107,624
625,ADMI-3110,2018-01-10859,AU_107,625
626,ADMI-3110,2018-01-10859,AU_107,626
627,ADMI-3110,2018-01-10859,AU_107,627
628,ADMI-3110,2018-01-13560,AU_403,628
629,ADMI-3110,2018-01-13560,AU_403,629
630,ADMI-3110,2018-01-13560,AU_403,630
631,ADMI-3110,2018-01-13560,AU_403,631
632,ADMI-3110,2018-01-13560,AU_403,632
633,ADMI-3110,2018-01-13560,AU_403,633
634,ADMI-3110,2018-01-13560,AU_403,634
635,ADMI-3110,2018-01-14951,AU_107,635
636,ADMI-3110,2018-01-14951,AU_107,636
637,ADMI-3110,2018-01-14951,AU_107,637
638,ADMI-3110,2018-01-14951,AU_107,638
639,ADMI-3110,2018-01-14951,AU_107,639
640,ADMI-3110,2018-01-14951,AU_107,640
641,ADMI-3110,2018-01-14951,AU_107,641
642,ADMI-3110,2018-01-23164,ML_614,642
643,ADMI-3110,2018-01-23164,ML_614,643
644,ADMI-3110,2018-01-23164,ML_614,644
645,ADMI-3110,2018-01-23164,ML_614,645
646,ADMI-3110,2018-01-23164,ML_614,646
647,ADMI-3110,2018-01-23164,ML_614,647
648,ADMI-3110,2018-01-23164,ML_614,648
649,ADMI-3122,2018-01-13924,ML_608,649
650,ADMI-3122,2018-01-13924,ML_608,650
651,ADMI-3122,2018-01-13924,ML_608,651
652,ADMI-3122,2018-01-13924,ML_608,652
653,ADMI-3122,2018-01-13924,ML_608,653
654,ADMI-3122,2018-01-13924,ML_608,654
655,ADMI-3122,2018-01-13924,ML_608,655
656,ADMI-3122C,2018-01-31088,AU_403,656
657,ADMI-3122C,2018-01-31088,AU_403,657
658,ADMI-3122C,2018-01-31088,AU_403,658
659,ADMI-3122C,2018-01-31088,AU_403,659
660,ADMI-3122C,2018-01-31088,AU_403,660
661,ADMI-3122C,2018-01-31088,AU_403,661
662,ADMI-3122C,2018-01-31088,AU_403,662
663,ADMI-3122C,2018-01-30419,W_402,663
664,ADMI-3122C,2018-01-30419,W_402,664
665,ADMI-3122C,2018-01-30419,W_402,665
666,ADMI-3122C,2018-01-30419,W_402,666
667,ADMI-3122C,2018-01-30419,W_402,667
668,ADMI-3122C,2018-01-30419,W_402,668
669,ADMI-3122C,2018-01-30419,W_402,669
670,ADMI-3122C,2018-01-31089,AU_403,670
671,ADMI-3122C,2018-01-31089,AU_403,671
672,ADMI-3122C,2018-01-31089,AU_403,672
673,ADMI-3122C,2018-01-31089,AU_403,673
674,ADMI-3122C,2018-01-31089,AU_403,674
675,ADMI-3122C,2018-01-31089,AU_403,675
676,ADMI-3122C,2018-01-31089,AU_403,676
677,ADMI-3122C,2018-01-31090,AU_107,677
678,ADMI-3122C,2018-01-31090,AU_107,678
679,ADMI-3122C,2018-01-31090,AU_107,679
680,ADMI-3122C,2018-01-31090,AU_107,680
681,ADMI-3122C,2018-01-31090,AU_107,681
682,ADMI-3122C,2018-01-31090,AU_107,682
683,ADMI-3122C,2018-01-31090,AU_107,683
684,ADMI-3128B,2018-01-23712,O_403,684
685,ADMI-3128B,2018-01-23712,O_403,685
686,ADMI-3128B,2018-01-23712,O_403,686
687,ADMI-3128B,2018-01-23712,O_403,687
688,ADMI-3128B,2018-01-23712,O_403,688
689,ADMI-3128B,2018-01-23712,O_403,689
690,ADMI-3128B,2018-01-23712,O_403,690
691,ADMI-3128B,2018-01-23712,O_403,691
692,ADMI-3133B,2018-01-13228,O_404,692
693,ADMI-3133B,2018-01-13228,O_404,693
694,ADMI-3133B,2018-01-13228,O_404,694
695,ADMI-3133B,2018-01-13228,O_404,695
696,ADMI-3133B,2018-01-13228,O_404,696
697,ADMI-3133B,2018-01-13228,O_404,697
698,ADMI-3133B,2018-01-13228,O_404,698
699,ADMI-3133B,2018-01-13228,O_404,699
700,ADMI-3135B,2018-01-28947,SD_702,700
701,ADMI-3135B,2018-01-28947,SD_702,701
702,ADMI-3135B,2018-01-28947,SD_702,702
703,ADMI-3135B,2018-01-28947,SD_702,703
704,ADMI-3135B,2018-01-28947,SD_702,704
705,ADMI-3135B,2018-01-28947,SD_702,705
706,ADMI-3135B,2018-01-28947,SD_702,706
707,ADMI-3137,2018-01-14504,B_201,707
708,ADMI-3137,2018-01-14504,B_201,708
709,ADMI-3137,2018-01-14504,B_201,709
710,ADMI-3137,2018-01-14504,B_201,710
711,ADMI-3137,2018-01-14504,B_201,711
712,ADMI-3137,2018-01-14504,B_201,712
713,ADMI-3137,2018-01-14504,B_201,713
714,ADMI-3138,2018-01-28948,B_203,714
715,ADMI-3138,2018-01-28948,B_203,715
716,ADMI-3138,2018-01-28948,B_203,716
717,ADMI-3138,2018-01-28948,B_203,717
718,ADMI-3138,2018-01-28948,B_203,718
719,ADMI-3139,2018-01-30414,SD_702,719
720,ADMI-3139,2018-01-30414,SD_702,720
721,ADMI-3139,2018-01-30414,SD_702,721
722,ADMI-3139,2018-01-30414,SD_702,722
723,ADMI-3139,2018-01-30414,SD_702,723
724,ADMI-3190,2018-01-28949,O_304,724
725,ADMI-3190,2018-01-28949,O_304,725
726,ADMI-3190,2018-01-28949,O_304,726
727,ADMI-3190,2018-01-28949,O_304,727
728,ADMI-3190,2018-01-28949,O_304,728
729,ADMI-3190,2018-01-28949,O_304,729
730,ADMI-3190,2018-01-28949,O_304,730
731,ADMI-3190,2018-01-28949,O_304,731
732,ADMI-3200,2018-01-27968,SD_201,732
733,ADMI-3200,2018-01-27968,SD_201,733
734,ADMI-3200,2018-01-27968,SD_201,734
735,ADMI-3200,2018-01-27968,SD_201,735
736,ADMI-3200,2018-01-27968,SD_201,736
737,ADMI-3200,2018-01-27968,SD_201,737
738,ADMI-3200,2018-01-27968,SD_201,738
739,ADMI-3200,2018-01-27968,SD_201,739
740,ADMI-3200,2018-01-13761,C_106,740
741,ADMI-3200,2018-01-13761,C_106,741
742,ADMI-3200,2018-01-13761,C_106,742
743,ADMI-3200,2018-01-13761,C_106,743
744,ADMI-3200,2018-01-13761,C_106,744
745,ADMI-3200,2018-01-13761,C_106,745
746,ADMI-3200,2018-01-13761,C_106,746
747,ADMI-3200,2018-01-13761,C_106,747
748,ADMI-3205,2018-01-11998,AU_402,748
749,ADMI-3205,2018-01-11998,AU_402,749
750,ADMI-3205,2018-01-11998,AU_402,750
751,ADMI-3205,2018-01-11998,AU_402,751
752,ADMI-3205,2018-01-11998,AU_402,752
753,ADMI-3205,2018-01-11998,AU_402,753
754,ADMI-3205,2018-01-11998,AU_402,754
755,ADMI-3205,2018-01-11998,AU_402,755
756,ADMI-3210,2018-01-25993,AU_203,756
757,ADMI-3210,2018-01-25993,AU_203,757
758,ADMI-3210,2018-01-25993,AU_203,758
759,ADMI-3210,2018-01-25993,AU_203,759
760,ADMI-3210,2018-01-25993,AU_203,760
761,ADMI-3210,2018-01-25993,AU_203,761
762,ADMI-3210,2018-01-25993,AU_203,762
763,ADMI-3210,2018-01-25993,AU_203,763
764,ADMI-3237,2018-01-27974,O_303,764
765,ADMI-3237,2018-01-27974,O_303,765
766,ADMI-3237,2018-01-27974,O_303,766
767,ADMI-3237,2018-01-27974,O_303,767
768,ADMI-3237,2018-01-27974,O_303,768
769,ADMI-3237,2018-01-27974,O_303,769
770,ADMI-3237,2018-01-27974,O_303,770
771,ADMI-3237,2018-01-27974,O_303,771
772,ADMI-3240,2018-01-30415,Q_306,772
773,ADMI-3240,2018-01-30415,Q_306,773
774,ADMI-3240,2018-01-30415,Q_306,774
775,ADMI-3240,2018-01-30415,Q_306,775
776,ADMI-3240,2018-01-30415,Q_306,776
777,ADMI-3240,2018-01-30415,Q_306,777
778,ADMI-3240,2018-01-30415,Q_306,778
779,ADMI-3240,2018-01-30415,Q_306,779
780,ADMI-3311,2018-01-28952,SD_807,780
781,ADMI-3311,2018-01-28952,SD_807,781
782,ADMI-3311,2018-01-28952,SD_807,782
783,ADMI-3311,2018-01-28952,SD_807,783
784,ADMI-3311,2018-01-28952,SD_807,784
785,ADMI-3311,2018-01-28952,SD_807,785
786,ADMI-3311,2018-01-28952,SD_807,786
787,ADMI-3311,2018-01-28952,SD_807,787
788,ADMI-3341,2018-01-30416,R_110,788
789,ADMI-3341,2018-01-30416,R_110,789
790,ADMI-3341,2018-01-30416,R_110,790
791,ADMI-3341,2018-01-30416,R_110,791
792,ADMI-3341,2018-01-30416,R_110,792
793,ADMI-3341,2018-01-30416,R_110,793
794,ADMI-3341,2018-01-30416,R_110,794
795,ADMI-3341,2018-01-30416,R_110,795
796,ADMI-3405,2018-01-10147,SD_704,796
797,ADMI-3405,2018-01-10147,SD_704,797
798,ADMI-3405,2018-01-10147,SD_704,798
799,ADMI-3405,2018-01-10147,SD_704,799
800,ADMI-3405,2018-01-10147,SD_704,800
801,ADMI-3405,2018-01-10147,SD_704,801
802,ADMI-3405,2018-01-10147,SD_704,802
803,ADMI-3405,2018-01-10147,SD_704,803
804,ADMI-3405,2018-01-10148,SD_704,804
805,ADMI-3405,2018-01-10148,SD_704,805
806,ADMI-3405,2018-01-10148,SD_704,806
807,ADMI-3405,2018-01-10148,SD_704,807
808,ADMI-3405,2018-01-10148,SD_704,808
809,ADMI-3405,2018-01-10148,SD_704,809
810,ADMI-3405,2018-01-10148,SD_704,810
811,ADMI-3405,2018-01-10148,SD_704,811
812,ADMI-3405,2018-01-18615,SD_704,812
813,ADMI-3405,2018-01-18615,SD_704,813
814,ADMI-3405,2018-01-18615,SD_704,814
815,ADMI-3405,2018-01-18615,SD_704,815
816,ADMI-3405,2018-01-18615,SD_704,816
817,ADMI-3405,2018-01-18615,SD_704,817
818,ADMI-3405,2018-01-18615,SD_704,818
819,ADMI-3405,2018-01-18615,SD_704,819
820,ADMI-3406,2018-01-28956,SD_305,820
821,ADMI-3406,2018-01-28956,SD_305,821
822,ADMI-3406,2018-01-28956,SD_305,822
823,ADMI-3406,2018-01-28956,SD_305,823
824,ADMI-3406,2018-01-28956,SD_305,824
825,ADMI-3502,2018-01-10149,C_105,825
826,ADMI-3502,2018-01-10149,C_105,826
827,ADMI-3502,2018-01-10149,C_105,827
828,ADMI-3502,2018-01-10149,C_105,828
829,ADMI-3502,2018-01-10149,C_105,829
830,ADMI-3502,2018-01-10407,O_404,830
831,ADMI-3502,2018-01-10407,O_404,831
832,ADMI-3502,2018-01-10407,O_404,832
833,ADMI-3502,2018-01-10407,O_404,833
834,ADMI-3502,2018-01-10407,O_404,834
835,ADMI-3502,2018-01-10407,O_404,835
836,ADMI-3502,2018-01-10407,O_404,836
837,ADMI-3502,2018-01-10407,O_404,837
838,ADMI-3502,2018-01-12463,O_301,838
839,ADMI-3502,2018-01-12463,O_301,839
840,ADMI-3502,2018-01-12463,O_301,840
841,ADMI-3502,2018-01-12463,O_301,841
842,ADMI-3502,2018-01-12463,O_301,842
843,ADMI-3502,2018-01-12463,O_301,843
844,ADMI-3502,2018-01-12463,O_301,844
845,ADMI-3502,2018-01-12463,O_301,845
846,ADMI-3502,2018-01-28691,B_201,846
847,ADMI-3502,2018-01-28691,B_201,847
848,ADMI-3502,2018-01-28691,B_201,848
849,ADMI-3502,2018-01-28691,B_201,849
850,ADMI-3502,2018-01-28691,B_201,850
851,ADMI-3502,2018-01-28691,B_201,851
852,ADMI-3502,2018-01-28691,B_201,852
853,ADMI-3502,2018-01-28691,B_201,853
854,ADMI-3502,2018-01-31441,ML_511,854
855,ADMI-3502,2018-01-31441,ML_511,855
856,ADMI-3502,2018-01-31441,ML_511,856
857,ADMI-3502,2018-01-31441,ML_511,857
858,ADMI-3502,2018-01-31441,ML_511,858
859,ADMI-3503,2018-01-28957,AU_102,859
860,ADMI-3503,2018-01-28957,AU_102,860
861,ADMI-3503,2018-01-28957,AU_102,861
862,ADMI-3503,2018-01-28957,AU_102,862
863,ADMI-3503,2018-01-28957,AU_102,863
864,ADMI-3503,2018-01-28957,AU_102,864
865,ADMI-3503,2018-01-28957,AU_102,865
866,ADMI-3503,2018-01-28957,AU_102,866
867,ADMI-3601,2018-01-27982,AU_203,867
868,ADMI-3601,2018-01-27982,AU_203,868
869,ADMI-3601,2018-01-27982,AU_203,869
870,ADMI-3601,2018-01-27982,AU_203,870
871,ADMI-3601,2018-01-27982,AU_203,871
872,ADMI-3601,2018-01-27982,AU_203,872
873,ADMI-3601,2018-01-27982,AU_203,873
874,ADMI-3606,2018-01-17433,W_504,874
875,ADMI-3606,2018-01-17433,W_504,875
876,ADMI-3606,2018-01-17433,W_504,876
877,ADMI-3606,2018-01-17433,W_504,877
878,ADMI-3606,2018-01-17433,W_504,878
879,ADMI-3606,2018-01-17433,W_504,879
880,ADMI-3606,2018-01-17433,W_504,880
881,ADMI-3611,2018-01-23065,AU_104,881
882,ADMI-3611,2018-01-23065,AU_104,882
883,ADMI-3611,2018-01-23065,AU_104,883
884,ADMI-3611,2018-01-23065,AU_104,884
885,ADMI-3611,2018-01-23065,AU_104,885
886,ADMI-3611,2018-01-23065,AU_104,886
887,ADMI-3611,2018-01-23065,AU_104,887
888,ADMI-3611,2018-01-23065,AU_104,888
889,ADMI-3701,2018-01-11132,O_302,889
890,ADMI-3701,2018-01-11132,O_302,890
891,ADMI-3701,2018-01-11132,O_302,891
892,ADMI-3701,2018-01-11132,O_302,892
893,ADMI-3701,2018-01-11132,O_302,893
894,ADMI-3701,2018-01-11132,O_302,894
895,ADMI-3701,2018-01-11132,O_302,895
896,ADMI-3701,2018-01-11132,O_302,896
897,ADMI-3701,2018-01-10150,O_402,897
898,ADMI-3701,2018-01-10150,O_402,898
899,ADMI-3701,2018-01-10150,O_402,899
900,ADMI-3701,2018-01-10150,O_402,900
901,ADMI-3701,2018-01-10150,O_402,901
902,ADMI-3701,2018-01-10150,O_402,902
903,ADMI-3701,2018-01-10150,O_402,903
904,ADMI-3701,2018-01-10150,O_402,904
905,ADMI-3701,2018-01-12120,B_203,905
906,ADMI-3701,2018-01-12120,B_203,906
907,ADMI-3701,2018-01-12120,B_203,907
908,ADMI-3701,2018-01-12120,B_203,908
909,ADMI-3701,2018-01-12120,B_203,909
910,ADMI-3701,2018-01-12120,B_203,910
911,ADMI-3701,2018-01-12120,B_203,911
912,ADMI-3701,2018-01-12120,B_203,912
913,ADMI-3701,2018-01-31403,AU_206,913
914,ADMI-3701,2018-01-31403,AU_206,914
915,ADMI-3701,2018-01-31403,AU_206,915
916,ADMI-3701,2018-01-31403,AU_206,916
917,ADMI-3701,2018-01-31403,AU_206,917
918,ADMI-3705,2018-01-31248,O_403,918
919,ADMI-3705,2018-01-31248,O_403,919
920,ADMI-3705,2018-01-31248,O_403,920
921,ADMI-3705,2018-01-31248,O_403,921
922,ADMI-3705,2018-01-31248,O_403,922
923,ADMI-3705,2018-01-31248,O_403,923
924,ADMI-3705,2018-01-31248,O_403,924
925,ADMI-3705,2018-01-31248,O_403,925
926,ANTR-1001,2018-01-28961,C_207,926
927,ANTR-1001,2018-01-28961,C_207,927
928,ANTR-1001,2018-01-28961,C_207,928
929,ANTR-1001,2018-01-28961,C_207,929
930,ANTR-1001,2018-01-28961,C_207,930
931,ANTR-1001,2018-01-28961,C_207,931
932,ANTR-1001,2018-01-28961,C_207,932
933,ANTR-1101,2018-01-10265,Q_405,933
934,ANTR-1101,2018-01-10265,Q_405,934
935,ANTR-1101,2018-01-10265,Q_405,935
936,ANTR-1101,2018-01-10265,Q_405,936
937,ANTR-1101,2018-01-10265,Q_405,937
938,ANTR-1104,2018-01-28962,O_305,938
939,ANTR-1104,2018-01-28962,O_305,939
940,ANTR-1104,2018-01-28962,O_305,940
941,ANTR-1104,2018-01-28962,O_305,941
942,ANTR-1104,2018-01-28962,O_305,942
943,ANTR-1104,2018-01-28962,O_305,943
944,ANTR-1104,2018-01-28962,O_305,944
945,ANTR-1104,2018-01-31027,AU_102,945
946,ANTR-1104,2018-01-31027,AU_102,946
947,ANTR-1104,2018-01-31027,AU_102,947
948,ANTR-1104,2018-01-31027,AU_102,948
949,ANTR-1104,2018-01-31027,AU_102,949
950,ANTR-1104,2018-01-31027,AU_102,950
951,ANTR-1104,2018-01-31027,AU_102,951
952,ANTR-1105A,2018-01-28963,R_209,952
953,ANTR-1105A,2018-01-28963,R_209,953
954,ANTR-1105A,2018-01-28963,R_209,954
955,ANTR-1105A,2018-01-28963,R_209,955
956,ANTR-1105A,2018-01-28963,R_209,956
957,ANTR-1106B,2018-01-28964,R_210,957
958,ANTR-1106B,2018-01-28964,R_210,958
959,ANTR-1106B,2018-01-28964,R_210,959
960,ANTR-1106B,2018-01-28964,R_210,960
961,ANTR-1106B,2018-01-28964,R_210,961
962,ANTR-1114A,2018-01-28965,SD_806,962
963,ANTR-1114A,2018-01-28965,SD_806,963
964,ANTR-1114A,2018-01-28965,SD_806,964
965,ANTR-1114A,2018-01-28965,SD_806,965
966,ANTR-1114A,2018-01-28965,SD_806,966
967,ANTR-1118A,2018-01-26231,O_203,967
968,ANTR-1118A,2018-01-26231,O_203,968
969,ANTR-1118A,2018-01-26231,O_203,969
970,ANTR-1118A,2018-01-26231,O_203,970
971,ANTR-1118A,2018-01-26231,O_203,971
972,ANTR-1118A,2018-01-26231,O_203,972
973,ANTR-1118A,2018-01-26231,O_203,973
974,ANTR-1118A,2018-01-26231,O_203,974
975,ANTR-1124A,2018-01-28966,O_101,975
976,ANTR-1124A,2018-01-28966,O_101,976
977,ANTR-1124A,2018-01-28966,O_101,977
978,ANTR-1124A,2018-01-28966,O_101,978
979,ANTR-1124A,2018-01-28966,O_101,979
980,ANTR-1124A,2018-01-28966,O_101,980
981,ANTR-1124A,2018-01-28966,O_101,981
982,ANTR-1124A,2018-01-28966,O_101,982
983,ANTR-1125B,2018-01-30648,Q_307,983
984,ANTR-1125B,2018-01-30648,Q_307,984
985,ANTR-1125B,2018-01-30648,Q_307,985
986,ANTR-1125B,2018-01-30648,Q_307,986
987,ANTR-1125B,2018-01-30648,Q_307,987
988,ANTR-1125B,2018-01-30648,Q_307,988
989,ANTR-1125B,2018-01-30648,Q_307,989
990,ANTR-1125B,2018-01-30648,Q_307,990
991,ANTR-1134B,2018-01-21330,Q_405,991
992,ANTR-1134B,2018-01-21330,Q_405,992
993,ANTR-1134B,2018-01-21330,Q_405,993
994,ANTR-1134B,2018-01-21330,Q_405,994
995,ANTR-1134B,2018-01-21330,Q_405,995
996,ANTR-1135A,2018-01-28968,ML_603,996
997,ANTR-1135A,2018-01-28968,ML_603,997
998,ANTR-1135A,2018-01-28968,ML_603,998
999,ANTR-1135A,2018-01-28968,ML_603,999
1000,ANTR-1135A,2018-01-28968,ML_603,1000
1001,ANTR-1135A,2018-01-28968,ML_603,1001
1002,ANTR-1135A,2018-01-28968,ML_603,1002
1003,ANTR-1135A,2018-01-28968,ML_603,1003
1004,ANTR-1201,2018-01-10266,SD_803,1004
1005,ANTR-1201,2018-01-10266,SD_803,1005
1006,ANTR-1201,2018-01-10266,SD_803,1006
1007,ANTR-1201,2018-01-10266,SD_803,1007
1008,ANTR-1201,2018-01-10266,SD_803,1008
1009,ANTR-1201,2018-01-10266,SD_803,1009
1010,ANTR-1201,2018-01-10266,SD_803,1010
1011,ANTR-1201,2018-01-10266,SD_803,1011
1012,ANTR-1202B,2018-01-26234,R_111,1012
1013,ANTR-1202B,2018-01-26234,R_111,1013
1014,ANTR-1202B,2018-01-26234,R_111,1014
1015,ANTR-1202B,2018-01-26234,R_111,1015
1016,ANTR-1202B,2018-01-26234,R_111,1016
1017,ANTR-1202B,2018-01-26234,R_111,1017
1018,ANTR-1202B,2018-01-26234,R_111,1018
1019,ANTR-1202B,2018-01-26234,R_111,1019
1020,ANTR-1203A,2018-01-13368,ML_604,1020
1021,ANTR-1203A,2018-01-13368,ML_604,1021
1022,ANTR-1203A,2018-01-13368,ML_604,1022
1023,ANTR-1203A,2018-01-13368,ML_604,1023
1024,ANTR-1203A,2018-01-13368,ML_604,1024
1025,ANTR-1203A,2018-01-13368,ML_604,1025
1026,ANTR-1203A,2018-01-13368,ML_604,1026
1027,ANTR-1203A,2018-01-13368,ML_604,1027
1028,ANTR-1401,2018-01-28969,ML_511,1028
1029,ANTR-1401,2018-01-28969,ML_511,1029
1030,ANTR-1401,2018-01-28969,ML_511,1030
1031,ANTR-1401,2018-01-28969,ML_511,1031
1032,ANTR-1401,2018-01-28969,ML_511,1032
1033,ANTR-1401,2018-01-28969,ML_511,1033
1034,ANTR-1401,2018-01-28969,ML_511,1034
1035,ANTR-1401,2018-01-28969,ML_511,1035
1036,ANTR-2101,2018-01-28970,R_210,1036
1037,ANTR-2101,2018-01-28970,R_210,1037
1038,ANTR-2101,2018-01-28970,R_210,1038
1039,ANTR-2101,2018-01-28970,R_210,1039
1040,ANTR-2101,2018-01-28970,R_210,1040
1041,ANTR-2101,2018-01-28970,R_210,1041
1042,ANTR-2101,2018-01-28970,R_210,1042
1043,ANTR-2101,2018-01-28970,R_210,1043
1044,ANTR-2102,2018-01-28971,M_100,1044
1045,ANTR-2102,2018-01-28971,M_100,1045
1046,ANTR-2102,2018-01-28971,M_100,1046
1047,ANTR-2102,2018-01-28971,M_100,1047
1048,ANTR-2102,2018-01-28971,M_100,1048
1049,ANTR-2102,2018-01-28971,M_100,1049
1050,ANTR-2102,2018-01-28971,M_100,1050
1051,ANTR-2103,2018-01-28972,R_113,1051
1052,ANTR-2103,2018-01-28972,R_113,1052
1053,ANTR-2103,2018-01-28972,R_113,1053
1054,ANTR-2103,2018-01-28972,R_113,1054
1055,ANTR-2103,2018-01-28972,R_113,1055
1056,ANTR-2103,2018-01-28972,R_113,1056
1057,ANTR-2103,2018-01-28972,R_113,1057
1058,ANTR-2103,2018-01-28972,R_113,1058
1059,ANTR-2106,2018-01-28973,R_210,1059
1060,ANTR-2106,2018-01-28973,R_210,1060
1061,ANTR-2106,2018-01-28973,R_210,1061
1062,ANTR-2106,2018-01-28973,R_210,1062
1063,ANTR-2106,2018-01-28973,R_210,1063
1064,ANTR-2106,2018-01-28973,R_210,1064
1065,ANTR-2106,2018-01-28973,R_210,1065
1066,ANTR-2116,2018-01-28975,LL_205,1066
1067,ANTR-2116,2018-01-28975,LL_205,1067
1068,ANTR-2116,2018-01-28975,LL_205,1068
1069,ANTR-2116,2018-01-28975,LL_205,1069
1070,ANTR-2116,2018-01-28975,LL_205,1070
1071,ANTR-2116,2018-01-28975,LL_205,1071
1072,ANTR-2116,2018-01-28975,LL_205,1072
1073,ANTR-2116,2018-01-28975,LL_205,1073
1074,ANTR-2121,2018-01-28976,O_302,1074
1075,ANTR-2121,2018-01-28976,O_302,1075
1076,ANTR-2121,2018-01-28976,O_302,1076
1077,ANTR-2121,2018-01-28976,O_302,1077
1078,ANTR-2121,2018-01-28976,O_302,1078
1079,ANTR-2121,2018-01-28976,O_302,1079
1080,ANTR-2121,2018-01-28976,O_302,1080
1081,ANTR-2121,2018-01-28976,O_302,1081
1082,ANTR-2122,2018-01-28977,B_203,1082
1083,ANTR-2122,2018-01-28977,B_203,1083
1084,ANTR-2122,2018-01-28977,B_203,1084
1085,ANTR-2122,2018-01-28977,B_203,1085
1086,ANTR-2122,2018-01-28977,B_203,1086
1087,ANTR-2122,2018-01-28977,B_203,1087
1088,ANTR-2122,2018-01-28977,B_203,1088
1089,ANTR-2201,2018-01-28978,O_204,1089
1090,ANTR-2201,2018-01-28978,O_204,1090
1091,ANTR-2201,2018-01-28978,O_204,1091
1092,ANTR-2201,2018-01-28978,O_204,1092
1093,ANTR-2201,2018-01-28978,O_204,1093
1094,ANTR-2201,2018-01-28978,O_204,1094
1095,ANTR-2201,2018-01-28978,O_204,1095
1096,ANTR-2201,2018-01-28978,O_204,1096
1097,ANTR-2301,2018-01-26238,AU_304,1097
1098,ANTR-2301,2018-01-26238,AU_304,1098
1099,ANTR-2301,2018-01-26238,AU_304,1099
1100,ANTR-2301,2018-01-26238,AU_304,1100
1101,ANTR-2301,2018-01-26238,AU_304,1101
1102,ANTR-3102,2018-01-28994,G_101,1102
1103,ANTR-3102,2018-01-28994,G_101,1103
1104,ANTR-3102,2018-01-28994,G_101,1104
1105,ANTR-3102,2018-01-28994,G_101,1105
1106,ANTR-3102,2018-01-28994,G_101,1106
1107,ANTR-3102,2018-01-28994,G_101,1107
1108,ANTR-3102,2018-01-28994,G_101,1108
1109,ANTR-3103,2018-01-28995,Q_405,1109
1110,ANTR-3103,2018-01-28995,Q_405,1110
1111,ANTR-3103,2018-01-28995,Q_405,1111
1112,ANTR-3103,2018-01-28995,Q_405,1112
1113,ANTR-3103,2018-01-28995,Q_405,1113
1114,ANTR-3103,2018-01-28995,Q_405,1114
1115,ANTR-3103,2018-01-28995,Q_405,1115
1116,ANTR-3103,2018-01-28995,Q_405,1116
1117,ANTR-3171,2018-01-28996,AU_207,1117
1118,ANTR-3171,2018-01-28996,AU_207,1118
1119,ANTR-3171,2018-01-28996,AU_207,1119
1120,ANTR-3171,2018-01-28996,AU_207,1120
1121,ANTR-3171,2018-01-28996,AU_207,1121
