id;dia;hora_inicio;minuto_inicio;hora_fin;minuto_fin;duracion
7828;M;6;30;8;20;130
7829;I;6;30;8;20;130
7830;J;6;30;8;20;130
7831;V;6;30;8;20;130
7838;L;6;30;8;20;130
7839;M;6;30;8;20;130
7840;I;6;30;8;20;130
7841;J;6;30;8;20;130
7842;V;6;30;8;20;130
7849;L;14;0;15;20;80
7850;I;14;0;15;20;80
7857;V;9;30;10;50;80
7858;I;9;30;10;50;80
7862;L;9;30;10;50;80
7863;I;9;30;10;50;80
7870;L;8;0;9;20;80
7871;J;8;0;9;20;80
7878;I;12;30;13;50;80
7879;V;12;30;13;50;80
7886;L;11;0;12;20;80
7887;I;11;0;12;20;80
7894;L;15;30;16;50;80
7895;J;15;30;16;50;80
7902;L;6;30;7;50;80
7903;J;6;30;7;50;80
7910;M;14;0;15;20;80
7911;J;14;0;15;20;80
7918;I;8;0;9;20;80
7919;V;8;0;9;20;80
7926;L;14;0;15;20;80
7927;J;14;0;15;20;80
7934;L;12;30;13;50;80
7935;V;12;30;13;50;80
7942;J;9;30;12;20;190
7949;L;15;30;16;50;80
7950;J;15;30;16;50;80
7957;V;14;0;16;50;170
7964;J;9;30;10;50;80
7965;M;9;30;10;50;80
7969;I;9;30;10;50;80
7970;L;9;30;10;50;80
7974;L;14;0;15;20;80
7975;I;14;0;15;20;80
7982;L;9;30;10;50;80
7983;J;9;30;10;50;80
7990;L;14;0;15;20;80
7991;I;14;0;15;20;80
7998;V;11;0;12;20;80
7999;M;11;0;12;20;80
8003;I;12;30;13;50;80
8004;L;12;30;13;50;80
8008;L;15;30;16;50;80
8009;I;15;30;16;50;80
8016;I;9;30;10;50;80
8017;V;9;30;10;50;80
8024;I;11;0;12;20;80
8025;L;11;0;12;20;80
8029;M;15;30;16;50;80
8030;J;15;30;16;50;80
8037;I;8;0;9;20;80
8038;L;8;0;9;20;80
8042;I;12;30;13;50;80
8043;V;12;30;13;50;80
8050;I;15;30;16;50;80
8051;L;15;30;16;50;80
8055;J;11;0;12;20;80
8056;M;11;0;12;20;80
8060;J;14;0;16;50;170
8067;M;8;0;10;50;170
8074;V;8;0;10;50;170
8081;M;14;0;16;50;170
8088;L;9;30;10;50;80
8089;I;9;30;10;50;80
8096;M;12;30;13;50;80
8103;M;15;30;16;50;80
8110;J;12;30;13;50;80
8117;M;9;30;10;50;80
8124;I;12;30;13;50;80
8125;V;12;30;13;50;80
8132;I;15;30;16;50;80
8133;V;15;30;16;50;80
8140;L;15;30;16;50;80
8141;J;15;30;16;50;80
8148;L;6;30;7;50;80
8149;I;6;30;7;50;80
8156;J;14;0;15;20;80
8157;L;14;0;15;20;80
8161;L;17;0;18;20;80
8162;L;17;0;18;20;80
8163;I;17;0;18;20;80
8167;I;8;0;9;20;80
8174;L;15;30;16;50;80
8181;V;12;30;13;50;80
8188;M;12;30;13;50;80
8195;J;14;0;15;20;80
8202;I;9;30;10;50;80
8203;V;9;30;10;50;80
8210;M;11;0;12;20;80
8211;J;11;0;12;20;80
8218;I;11;0;12;20;80
8219;V;11;0;12;20;80
8226;J;6;30;7;50;80
8227;M;6;30;7;50;80
8231;I;9;30;10;50;80
8232;V;9;30;10;50;80
8239;I;12;30;13;50;80
8240;L;12;30;13;50;80
8244;I;8;0;9;20;80
8245;V;8;0;9;20;80
8252;V;12;30;15;20;190
8259;M;14;0;16;50;170
8266;M;6;30;7;50;80
8267;J;6;30;7;50;80
8274;I;6;30;7;50;80
8275;V;6;30;7;50;80
8282;L;15;30;18;20;190
8289;M;18;30;20;50;140
8296;M;11;0;12;20;80
8303;J;11;0;12;20;80
8310;I;9;30;10;50;80
8311;V;9;30;10;50;80
8318;V;6;30;9;20;190
8325;J;14;0;16;50;170
8332;I;14;0;15;20;80
8333;L;14;0;15;20;80
8337;I;8;0;8;50;50
8344;L;9;30;10;50;80
8345;I;9;30;10;50;80
8352;I;15;30;16;20;70
8359;I;12;30;13;50;80
8360;L;12;30;13;50;80
8364;I;8;0;9;20;80
8365;L;8;0;9;20;80
8369;M;12;30;13;50;80
8376;M;14;0;15;20;80
8377;J;14;0;15;20;80
8384;J;15;30;16;50;80
8385;M;15;30;16;50;80
8389;M;15;30;16;50;80
8396;J;14;0;15;20;80
8403;L;11;0;12;20;80
8404;I;11;0;12;20;80
8411;L;6;30;7;50;80
8412;I;6;30;7;50;80
8419;J;15;30;16;50;80
8426;J;15;30;16;50;80
8433;L;9;30;10;50;80
8434;I;9;30;10;50;80
8441;I;17;0;18;20;80
8442;L;17;0;18;20;80
8446;V;12;30;13;50;80
8453;V;12;30;13;50;80
8460;V;12;30;13;50;80
8467;V;12;30;13;50;80
8474;L;8;0;9;20;80
8475;M;8;0;9;20;80
8482;L;6;30;7;50;80
8483;M;6;30;7;50;80
8490;I;12;30;13;50;80
8491;L;12;30;13;50;80
8495;M;17;0;18;20;80
8496;J;17;0;18;20;80
8503;M;15;30;16;50;80
8504;J;15;30;16;50;80
8511;M;12;30;13;50;80
8512;J;12;30;13;50;80
8519;L;15;30;16;50;80
8520;I;15;30;16;50;80
8527;I;8;0;9;20;80
8528;L;8;0;9;20;80
8532;I;9;30;10;50;80
8533;L;9;30;10;50;80
8537;I;14;0;15;20;80
8538;L;14;0;15;20;80
8542;L;17;0;18;20;80
8543;I;17;0;18;20;80
8550;L;18;30;19;50;80
8551;I;18;30;19;50;80
8558;L;15;30;16;50;80
8559;I;15;30;16;50;80
8566;L;14;0;15;20;80
8567;I;14;0;15;20;80
8574;V;12;30;13;50;80
8581;M;8;0;9;20;80
8582;J;8;0;9;20;80
8589;M;8;0;9;20;80
8590;J;8;0;9;20;80
8597;M;9;30;10;50;80
8598;J;9;30;10;50;80
8605;L;8;0;9;20;80
8606;I;8;0;9;20;80
8613;L;11;0;12;20;80
8614;I;11;0;12;20;80
8621;I;12;30;13;50;80
8622;L;12;30;13;50;80
8626;M;17;0;17;50;50
8633;M;18;30;19;20;70
8640;V;17;0;17;50;50
8647;I;6;30;7;20;70
8654;I;9;30;10;50;80
8655;L;9;30;10;50;80
8659;L;6;30;7;50;80
8660;I;6;30;7;50;80
8667;L;17;0;18;20;80
8668;I;17;0;18;20;80
8675;M;17;0;17;50;50
8682;M;18;30;19;20;70
8689;M;17;0;17;50;50
8696;J;17;0;17;50;50
8703;J;18;30;19;20;70
8710;M;11;0;12;20;80
8711;I;11;0;12;20;80
8718;M;12;30;13;50;80
8719;J;12;30;13;50;80
8726;L;11;0;12;20;80
8727;I;11;0;12;20;80
8734;M;15;30;16;20;70
8741;J;15;30;16;20;70
8748;J;14;0;15;20;80
8755;L;12;30;13;50;80
8756;I;12;30;13;50;80
8763;M;11;0;12;20;80
8770;V;12;30;13;20;70
8777;J;12;30;13;20;70
8784;V;12;30;13;20;70
8791;M;6;30;9;20;190
8798;M;8;0;9;20;80
8799;J;8;0;9;20;80
8806;V;6;30;7;50;80
8813;V;8;0;9;20;80
8820;M;9;30;10;50;80
8821;J;9;30;10;50;80
8828;J;8;0;9;20;80
8829;M;8;0;9;20;80
8833;L;6;30;7;50;80
8834;I;6;30;7;50;80
8841;L;12;30;13;50;80
8842;I;12;30;13;50;80
8849;L;9;30;10;50;80
8850;I;9;30;10;50;80
8857;L;11;0;12;20;80
8858;I;11;0;12;20;80
8865;V;15;30;16;50;80
8872;J;17;0;18;20;80
8873;M;17;0;18;20;80
8877;L;15;30;16;50;80
8884;J;18;30;19;50;80
8891;M;11;0;12;20;80
8892;J;11;0;12;20;80
8899;I;14;0;15;20;80
8900;L;14;0;15;20;80
8904;I;17;0;17;50;50
8911;M;14;0;14;50;50
8918;L;17;0;17;50;50
8925;V;17;0;17;50;50
8932;V;18;0;18;50;50
8939;L;8;0;9;20;80
8940;I;8;0;9;20;80
8947;L;11;0;12;20;80
8948;I;11;0;12;20;80
8955;V;13;0;14;50;110
8962;V;13;0;14;50;110
8969;V;15;0;16;50;110
8976;V;15;0;16;50;110
8983;M;9;30;10;50;80
8984;J;9;30;10;50;80
8991;V;9;30;10;50;80
8998;M;11;0;12;20;80
9005;J;11;0;12;20;80
9012;V;11;0;12;20;80
9019;L;9;30;10;50;80
9020;I;9;30;10;50;80
9027;M;14;0;15;20;80
9028;J;14;0;15;20;80
9035;L;8;0;9;20;80
9036;I;8;0;9;20;80
9043;L;14;0;15;20;80
9044;I;14;0;15;20;80
9051;M;8;0;9;20;80
9052;J;8;0;9;20;80
9059;L;15;30;16;50;80
9060;I;15;30;16;50;80
9067;L;11;0;12;20;80
9068;I;11;0;12;20;80
9075;M;14;0;15;20;80
9076;J;14;0;15;20;80
9083;M;17;0;18;20;80
9090;V;17;0;18;20;80
9097;V;17;0;18;20;80
9104;M;17;0;18;20;80
9111;L;9;30;10;20;70
9118;L;6;30;9;20;190
9125;M;12;30;13;50;80
9126;J;12;30;13;50;80
9133;J;15;30;18;20;190
9140;I;17;0;19;50;170
9147;J;9;30;12;20;190
9154;J;6;30;9;20;190
9161;M;9;30;12;20;190
9168;M;18;30;21;20;190
9175;V;6;30;9;20;190
9182;I;11;0;12;20;80
9183;L;11;0;12;20;80
9187;I;14;0;15;20;80
9188;L;14;0;15;20;80
9189;M;14;0;15;20;80
9193;I;12;30;13;50;80
9194;L;12;30;13;50;80
9198;M;6;30;7;50;80
9199;J;6;30;7;50;80
9206;L;17;0;18;50;110
9207;I;17;0;18;50;110
9214;M;14;0;15;20;80
9215;J;14;0;15;20;80
9222;M;15;30;18;20;190
9229;V;6;30;9;20;190
9236;L;14;0;15;20;80
9237;I;14;0;15;20;80
9244;J;17;0;19;50;170
9251;L;6;30;9;20;190
9258;I;14;0;15;20;80
9259;L;14;0;15;20;80
9263;L;15;30;16;50;80
9264;I;15;30;16;50;80
9271;M;6;30;7;50;80
9272;J;6;30;7;50;80
9279;M;14;0;15;20;80
9280;J;14;0;15;20;80
9287;M;17;0;18;20;80
9288;J;17;0;18;20;80
9295;M;14;0;15;20;80
9296;J;14;0;15;20;80
9303;V;6;30;9;20;190
9310;V;14;0;15;20;80
9311;I;14;0;15;20;80
9315;I;15;30;16;50;80
9316;V;15;30;16;50;80
9323;L;11;0;11;50;50
9330;L;11;0;11;50;50
9337;L;11;0;11;50;50
9344;L;11;0;11;50;50
9351;L;14;0;14;50;50
9358;L;14;0;14;50;50
9365;L;12;0;12;50;50
9372;L;12;0;12;50;50
9379;L;12;0;12;50;50
9386;L;12;0;12;50;50
9393;M;15;30;16;50;80
9394;J;15;30;16;50;80
9401;I;6;30;7;50;80
9402;V;6;30;7;50;80
9409;V;8;0;9;20;80
9410;L;8;0;9;20;80
9411;I;8;0;9;20;80
9415;L;14;0;15;20;80
9416;I;14;0;15;20;80
9417;V;14;0;15;20;80
9424;J;9;30;10;50;80
9425;M;9;30;10;50;80
9429;L;17;0;17;50;50
9436;M;17;0;17;50;50
9443;I;17;0;17;50;50
9450;J;17;0;17;50;50
9457;V;17;0;17;50;50
9464;I;11;0;12;20;80
9465;V;11;0;12;20;80
9472;J;17;0;18;20;80
9473;L;17;0;18;20;80
9477;M;17;0;18;20;80
9478;J;17;0;18;20;80
9485;L;13;0;13;50;50
9492;L;17;0;17;50;50
9499;V;8;0;9;20;80
9500;I;8;0;9;20;80
9504;V;7;0;7;50;50
9511;J;11;0;12;20;80
9512;M;11;0;12;20;80
9516;M;9;30;10;50;80
9517;J;9;30;10;50;80
9524;L;9;30;10;50;80
9525;J;9;30;10;50;80
9532;M;9;30;10;50;80
9533;L;9;30;10;50;80
9534;J;9;30;10;50;80
9535;I;15;30;16;50;80
9536;M;15;30;16;50;80
9537;V;15;30;16;50;80
9538;L;8;0;9;20;80
9539;J;8;0;9;20;80
9546;I;12;30;13;50;80
9547;V;12;30;13;50;80
9554;L;15;30;16;50;80
9555;J;15;30;16;50;80
9562;M;14;0;15;20;80
9563;J;14;0;15;20;80
9570;V;11;0;12;20;80
9571;I;11;0;12;20;80
9575;V;6;30;7;50;80
9576;I;6;30;7;50;80
9580;L;17;0;18;20;80
9581;J;17;0;18;20;80
9588;I;8;0;9;20;80
9589;V;8;0;9;20;80
9596;M;15;30;16;50;80
9597;J;15;30;16;50;80
9604;J;15;30;16;50;80
9605;M;15;30;16;50;80
9609;L;13;0;13;50;50
9616;L;14;0;15;20;80
9617;J;14;0;15;20;80
9624;I;15;30;18;20;190
9631;I;11;0;12;20;80
9632;V;11;0;12;20;80
9639;I;8;0;9;20;80
9640;V;8;0;9;20;80
9647;J;14;0;15;20;80
9648;M;14;0;15;20;80
9652;M;17;0;18;20;80
9653;J;17;0;18;20;80
9660;I;12;30;13;50;80
9661;V;12;30;13;50;80
9668;M;12;30;13;50;80
9669;J;12;30;13;50;80
9676;J;15;30;18;20;190
9683;I;9;30;10;50;80
9684;V;9;30;10;50;80
9691;M;8;0;9;20;80
9692;J;8;0;9;20;80
9699;V;17;0;17;50;50
9706;V;17;0;17;50;50
9713;V;17;0;17;50;50
9720;L;15;30;16;50;80
9721;J;15;30;16;50;80
9728;M;14;0;15;20;80
9729;V;14;0;15;20;80
9736;I;15;30;16;50;80
9737;V;15;30;16;50;80
9744;M;15;30;16;50;80
9745;V;15;30;16;50;80
9752;L;14;0;15;20;80
9753;J;14;0;15;20;80
9760;L;15;30;18;20;190
9767;M;15;30;18;20;190
9774;L;15;30;16;50;80
9775;I;15;30;16;50;80
9782;I;14;0;15;20;80
9783;V;14;0;15;20;80
9790;L;15;30;16;50;80
9791;J;15;30;16;50;80
9798;V;8;0;9;20;80
9799;L;8;0;9;20;80
9803;V;12;30;13;50;80
9804;M;12;30;13;50;80
9808;J;11;0;12;20;80
9809;M;11;0;12;20;80
9813;V;11;0;12;20;80
9814;L;11;0;12;20;80
9818;I;11;0;12;20;80
9819;V;11;0;12;20;80
9826;J;17;30;18;50;80
9827;M;17;30;18;50;80
9831;J;17;30;18;50;80
9832;M;17;30;18;50;80
9836;J;17;30;18;50;80
9837;M;17;30;18;50;80
9841;J;17;30;18;50;80
9842;M;17;30;18;50;80
9846;M;8;0;9;20;80
9847;V;8;0;9;20;80
9854;L;9;30;10;50;80
9855;V;9;30;10;50;80
9862;L;9;30;10;50;80
9863;I;9;30;10;50;80
9870;L;8;0;9;20;80
9871;V;8;0;9;20;80
9878;M;11;0;12;20;80
9879;V;11;0;12;20;80
9886;L;11;0;12;20;80
9887;V;11;0;12;20;80
9894;M;8;0;9;20;80
9895;J;8;0;9;20;80
9902;V;14;0;15;20;80
9903;L;14;0;15;20;80
9907;M;12;30;13;50;80
9908;J;12;30;13;50;80
9915;L;12;30;13;50;80
9916;J;12;30;13;50;80
9923;I;11;0;12;20;80
9924;V;11;0;12;20;80
9931;M;14;0;15;20;80
9932;J;14;0;15;20;80
9939;L;14;0;15;20;80
9940;V;14;0;15;20;80
9947;L;8;0;12;20;260
9948;M;8;0;12;20;260
9949;I;8;0;12;20;260
9950;J;8;0;12;20;260
9951;V;8;0;12;20;260
9958;M;6;30;7;50;80
9959;V;6;30;7;50;80
9966;M;17;0;18;20;80
9967;J;17;0;18;20;80
9974;V;9;30;10;50;80
9975;I;9;30;10;50;80
9979;M;15;30;16;50;80
9980;J;15;30;16;50;80
9987;I;8;0;9;20;80
9994;I;8;0;9;20;80
10001;I;17;0;18;20;80
10008;M;6;30;7;50;80
10009;V;6;30;7;50;80
10016;M;8;0;9;20;80
10017;V;8;0;9;20;80
10024;I;12;30;13;50;80
10025;V;12;30;13;50;80
10032;M;14;0;15;20;80
10033;J;14;0;15;20;80
10040;M;17;0;18;20;80
10041;J;17;0;18;20;80
10048;M;6;30;7;50;80
10049;J;6;30;7;50;80
10056;I;6;30;7;50;80
10057;V;6;30;7;50;80
10064;M;9;30;12;20;190
10071;M;17;0;18;20;80
10072;J;17;0;18;20;80
10079;I;6;30;7;50;80
10080;V;6;30;7;50;80
10087;I;11;0;12;20;80
10088;V;11;0;12;20;80
10095;M;14;0;15;20;80
10096;J;14;0;15;20;80
10103;M;9;30;12;20;190
10110;M;9;30;12;20;190
10117;I;9;30;10;50;80
10118;V;9;30;10;50;80
10125;L;6;30;7;50;80
10132;L;6;30;7;50;80
10139;V;14;0;15;20;80
10140;I;14;0;15;20;80
10144;I;11;0;12;20;80
10145;V;11;0;12;20;80
10152;I;15;30;16;50;80
10153;V;15;30;16;50;80
10160;M;6;30;7;50;80
10161;J;6;30;7;50;80
10168;I;9;30;10;50;80
10169;V;9;30;10;50;80
10176;I;6;30;7;50;80
10177;V;6;30;7;50;80
10184;M;8;0;9;20;80
10185;V;8;0;9;20;80
10192;I;17;0;18;20;80
10193;V;17;0;18;20;80
10200;I;15;30;16;50;80
10201;V;15;30;16;50;80
10208;I;14;0;15;20;80
10209;V;14;0;15;20;80
10216;M;9;30;10;50;80
10217;J;9;30;10;50;80
10224;J;9;30;10;50;80
10231;M;9;30;10;50;80
10232;J;9;30;10;50;80
10239;M;14;0;15;20;80
10240;J;14;0;15;20;80
10247;I;6;30;7;50;80
10248;V;6;30;7;50;80
10255;I;6;30;7;50;80
10256;V;6;30;7;50;80
10263;I;14;0;15;20;80
10264;V;14;0;15;20;80
10271;M;6;30;7;50;80
10272;J;6;30;7;50;80
10279;M;11;0;12;20;80
10280;J;11;0;12;20;80
10287;M;11;0;12;20;80
10288;J;11;0;12;20;80
10295;M;15;30;16;50;80
10296;J;15;30;16;50;80
10303;M;9;30;10;50;80
10304;J;9;30;10;50;80
10311;J;8;0;9;20;80
10312;M;8;0;9;20;80
10316;I;8;0;9;20;80
10317;V;8;0;9;20;80
10324;L;14;0;15;20;80
10325;I;14;0;15;20;80
10332;I;9;30;10;50;80
10333;V;9;30;10;50;80
10340;I;17;0;17;50;50
10347;I;17;0;17;50;50
10354;J;17;0;17;50;50
10361;J;17;0;17;50;50
10368;I;17;0;17;50;50
10375;J;17;0;17;50;50
10382;I;17;0;17;50;50
10389;J;17;0;17;50;50
10396;J;17;0;17;50;50
10403;J;17;0;17;50;50
10410;I;17;0;17;50;50
10417;I;17;0;17;50;50
10424;M;15;30;16;50;80
10425;J;15;30;16;50;80
10432;I;6;30;7;50;80
10433;V;6;30;7;50;80
10440;M;14;0;15;20;80
10441;J;14;0;15;20;80
10448;M;11;0;12;20;80
10449;V;11;0;12;20;80
10456;M;9;30;10;50;80
10457;J;9;30;10;50;80
10464;M;6;30;7;50;80
10465;V;6;30;7;50;80
10472;I;6;30;7;50;80
10473;V;6;30;7;50;80
10480;M;6;30;7;50;80
10481;V;6;30;7;50;80
10488;M;8;0;9;20;80
10489;V;8;0;9;20;80
10496;M;9;30;10;50;80
10497;V;9;30;10;50;80
10504;V;11;0;12;20;80
10505;M;11;0;12;20;80
10509;M;14;0;15;20;80
10510;V;14;0;15;20;80
10517;M;11;0;12;20;80
10518;J;11;0;12;20;80
10525;M;15;30;16;50;80
10526;J;15;30;16;50;80
10533;M;8;0;9;20;80
10534;V;8;0;9;20;80
10541;I;11;0;12;20;80
10548;I;12;30;13;50;80
10555;I;6;30;7;50;80
10556;V;6;30;7;50;80
10563;M;6;30;7;50;80
10564;J;6;30;7;50;80
10571;I;6;30;7;50;80
10572;V;6;30;7;50;80
10579;L;12;30;13;50;80
10586;I;15;30;16;50;80
10593;M;17;0;18;20;80
10594;J;17;0;18;20;80
10601;L;14;0;16;50;170
10608;M;14;0;15;20;80
10609;V;14;0;15;20;80
10616;J;11;0;12;20;80
10617;M;11;0;12;20;80
10621;J;8;0;9;20;80
10622;M;8;0;9;20;80
10626;M;14;0;15;20;80
10627;J;14;0;15;20;80
10634;V;8;0;9;20;80
10635;I;8;0;9;20;80
10639;M;17;0;18;20;80
10640;J;17;0;18;20;80
10647;J;8;0;9;20;80
10648;M;8;0;9;20;80
10652;I;14;0;15;20;80
10653;V;14;0;15;20;80
10660;I;9;30;10;50;80
10661;V;9;30;10;50;80
10668;V;9;30;10;50;80
10669;M;9;30;10;50;80
10673;I;11;0;12;20;80
10674;V;11;0;12;20;80
10681;I;11;0;13;50;170
10688;J;14;0;16;50;170
10695;I;17;0;19;50;170
10702;I;14;0;16;50;170
10709;M;8;0;9;20;80
10710;J;8;0;9;20;80
10717;M;9;30;10;50;80
10718;J;9;30;10;50;80
10725;M;15;30;16;50;80
10726;J;15;30;16;50;80
10733;M;11;0;12;20;80
10734;J;11;0;12;20;80
10741;L;14;0;16;50;170
10742;L;14;0;16;50;170
10746;J;15;30;16;50;80
10747;M;15;30;16;50;80
10751;L;14;0;15;20;80
10752;I;14;0;15;20;80
10753;V;14;0;15;20;80
10760;M;17;0;18;20;80
10761;J;17;0;18;20;80
10768;J;11;0;12;20;80
10769;M;11;0;12;20;80
10773;I;17;0;18;20;80
10774;V;17;0;18;20;80
10781;J;15;30;16;50;80
10782;M;15;30;16;50;80
10786;M;14;0;15;20;80
10787;J;14;0;15;20;80
10794;L;17;0;18;20;80
10795;I;17;0;18;20;80
10802;L;14;0;16;50;170
10809;M;14;0;16;50;170
10816;M;14;0;16;50;170
10823;J;14;1;16;50;169
10824;J;14;1;16;50;169
10828;M;6;30;7;50;80
10829;J;6;30;7;50;80
10836;L;14;0;16;50;170
10843;I;16;0;18;50;170
10850;M;19;0;20;20;80
10851;J;19;0;20;20;80
10858;J;15;30;16;50;80
10859;M;15;30;16;50;80
10863;I;11;0;12;20;80
10864;L;11;0;12;20;80
10868;L;8;0;9;20;80
10875;V;11;0;12;20;80
10882;J;8;0;9;20;80
10889;J;11;0;12;20;80
10896;M;8;0;9;20;80
10897;J;8;0;9;20;80
10904;I;15;30;16;50;80
10905;V;15;30;16;50;80
10912;L;14;0;15;20;80
10913;J;14;0;15;20;80
10920;M;11;0;12;20;80
10927;M;12;30;13;50;80
10934;I;14;0;15;20;80
10941;J;15;30;16;50;80
10948;M;8;0;9;20;80
10949;J;8;0;9;20;80
10956;L;14;0;15;20;80
10957;I;14;0;15;20;80
10964;L;12;30;13;50;80
10971;I;9;30;10;50;80
10978;V;9;30;10;50;80
10985;V;14;0;15;20;80
10992;J;17;0;18;20;80
10993;L;17;0;18;20;80
10997;M;11;0;12;20;80
10998;J;11;0;12;20;80
11005;V;6;30;7;50;80
11012;L;11;0;12;20;80
11019;M;15;30;16;50;80
11026;J;9;30;10;50;80
11027;L;9;30;10;50;80
11031;I;8;0;9;20;80
11032;V;8;0;9;20;80
11039;J;9;30;10;50;80
11040;M;9;30;10;50;80
11044;L;15;30;16;50;80
11051;M;14;0;15;20;80
11058;I;12;30;13;50;80
11065;V;12;30;13;50;80
11072;I;12;30;13;50;80
11073;V;12;30;13;50;80
11080;M;14;0;15;20;80
11081;J;14;0;15;20;80
11088;J;14;0;15;20;80
11095;V;17;0;18;20;80
11102;V;12;30;13;50;80
11109;J;11;0;12;20;80
11116;L;9;30;10;50;80
11117;I;9;30;10;50;80
11124;M;8;0;9;20;80
11131;J;8;0;9;20;80
11138;V;8;0;9;20;80
11145;J;15;30;16;50;80
11152;M;6;30;7;50;80
11153;J;6;30;7;50;80
11160;L;11;0;12;20;80
11161;I;11;0;12;20;80
11168;L;8;0;9;20;80
11175;J;9;30;10;50;80
11182;V;15;30;16;50;80
11189;I;6;30;7;50;80
11190;L;6;30;7;50;80
11194;L;15;30;16;50;80
11195;I;15;30;16;50;80
11202;M;6;30;7;50;80
11209;M;15;30;16;50;80
11216;V;11;0;13;50;170
11223;M;14;0;15;20;80
11224;J;14;0;15;20;80
11231;M;14;0;15;20;80
11238;I;14;0;15;20;80
11245;I;11;0;12;20;80
11246;L;11;0;12;20;80
11250;L;8;0;9;20;80
11251;I;8;0;9;20;80
11258;L;17;0;18;20;80
11265;I;12;30;13;50;80
11272;J;11;0;12;20;80
11279;M;9;30;10;50;80
11280;V;9;30;10;50;80
11287;L;12;30;13;50;80
11288;I;12;30;13;50;80
11295;I;14;0;15;20;80
11302;I;17;0;18;20;80
11309;V;6;30;7;50;80
11316;I;9;30;10;50;80
11317;L;9;30;10;50;80
11321;M;11;0;12;20;80
11322;J;11;0;12;20;80
11329;I;18;30;19;50;80
11330;L;18;30;19;50;80
11334;V;8;0;9;20;80
11335;I;8;0;9;20;80
11339;M;17;0;18;20;80
11340;J;17;0;18;20;80
11347;L;15;30;16;50;80
11354;V;12;30;13;50;80
11361;M;6;30;7;50;80
11368;J;15;30;16;50;80
11369;M;15;30;16;50;80
11373;L;15;30;16;50;80
11374;I;15;30;16;50;80
11381;V;17;0;18;20;80
11388;V;11;0;12;20;80
11395;I;9;30;10;50;80
11396;V;9;30;10;50;80
11403;L;14;0;15;20;80
11404;I;14;0;15;20;80
11411;J;11;0;12;20;80
11418;M;14;0;15;20;80
11425;J;12;30;13;50;80
11432;M;12;30;13;50;80
11433;J;12;30;13;50;80
11440;L;15;30;16;50;80
11441;I;15;30;16;50;80
11448;I;14;0;15;20;80
11449;L;14;0;15;20;80
11453;L;17;0;18;20;80
11454;I;17;0;18;20;80
11461;M;14;0;15;20;80
11462;J;14;0;15;20;80
11469;M;15;30;16;50;80
11470;J;15;30;16;50;80
11477;I;12;30;13;50;80
11484;I;12;30;13;50;80
11491;L;17;0;18;20;80
11492;I;17;0;18;20;80
11499;V;9;30;10;50;80
11506;V;9;30;10;50;80
11513;V;8;0;9;20;80
11520;V;8;0;9;20;80
11527;L;9;30;10;50;80
11528;I;9;30;10;50;80
11535;M;11;0;12;20;80
11542;M;12;30;13;50;80
11549;J;11;0;12;20;80
11556;J;12;30;13;50;80
11563;I;8;0;9;20;80
11564;V;8;0;9;20;80
11571;L;6;30;7;50;80
11578;L;11;0;12;20;80
11585;M;6;30;7;50;80
11592;I;8;0;9;20;80
11593;V;8;0;9;20;80
11600;L;6;30;7;50;80
11607;L;8;0;9;20;80
11614;M;15;30;16;50;80
11621;M;17;0;18;20;80
11628;I;12;30;13;50;80
11635;I;12;30;13;50;80
11642;J;15;30;18;20;190
11649;V;15;30;18;20;190
11656;V;15;30;18;20;190
11663;V;15;30;18;20;190
11670;J;15;30;16;50;80
11671;M;15;30;16;50;80
11675;V;11;0;12;20;80
11682;V;11;0;12;20;80
11689;V;12;30;13;50;80
11696;V;12;30;13;50;80
11703;L;12;30;13;50;80
11704;I;12;30;13;50;80
11711;V;14;0;15;20;80
11718;V;14;0;15;20;80
11725;V;15;30;16;50;80
11732;V;15;30;16;50;80
11739;L;12;30;13;50;80
11740;I;12;30;13;50;80
11747;I;17;0;18;20;80
11754;I;17;0;18;20;80
11761;V;17;0;18;20;80
11768;V;17;0;18;20;80
11775;I;11;0;12;20;80
11776;L;11;0;12;20;80
11780;L;15;30;16;50;80
11781;I;15;30;16;50;80
11788;M;17;0;18;20;80
11795;M;17;0;18;20;80
11802;I;17;0;18;20;80
11809;I;17;0;18;20;80
11816;I;9;30;10;50;80
11817;V;9;30;10;50;80
11824;M;15;30;18;20;190
11831;L;8;0;9;20;80
11832;I;8;0;9;20;80
11839;L;14;0;15;20;80
11840;I;14;0;15;20;80
11847;I;12;30;13;50;80
11854;L;9;30;10;50;80
11855;I;9;30;10;50;80
11862;L;17;0;18;20;80
11863;I;17;0;18;20;80
11870;M;9;30;10;50;80
11871;J;9;30;10;50;80
11878;L;12;30;13;50;80
11885;L;17;0;18;20;80
11886;I;17;0;18;20;80
11893;L;9;30;10;50;80
11894;J;9;30;10;50;80
11901;M;15;30;16;50;80
11902;J;15;30;16;50;80
11909;M;15;30;16;50;80
11910;J;15;30;16;50;80
11917;S;8;0;11;50;230
11918;S;8;0;11;50;230
11919;S;8;0;11;50;230
11920;M;8;0;9;20;80
11921;V;8;0;9;20;80
11928;M;9;30;10;50;80
11929;J;9;30;10;50;80
11936;L;12;30;13;50;80
11937;V;12;30;13;50;80
11944;L;14;0;15;20;80
11945;J;14;0;15;20;80
11952;M;15;30;16;50;80
11953;I;15;30;16;50;80
11960;I;8;0;9;20;80
11967;I;8;0;9;20;80
